Diện tích (m2),Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Giá_per_m2,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_Không có sổ,Giấy tờ pháp lý_Sổ chung / công chứng vi bằng,Giấy tờ pháp lý_Đang chờ sổ,Giấy tờ pháp lý_Đã có sổ,Hướng_Không xác định,Hướng_Nam,Hướng_Tây,Hướng_Tây Bắc,Hướng_Tây Nam,Hướng_Đông,Hướng_Đông Bắc,Hướng_Đông Nam,Tình trạng nội thất_Hoàn thiện cơ bản,Tình trạng nội thất_Không xác định,Tình trạng nội thất_Nội thất cao cấp,Tình trạng nội thất_Nội thất đầy đủ,Phường/Xã_encoded,Thành phố_encoded,Giá bán_numeric_log,Diện tích (m2)_log,Giá_per_m2_log
65.1,4.6,14.5,5.0,4.0,4.0,182795698.9247312,9.0,0.3172413793103448,7.2333333333333325,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,7592592654.780922,6473607613.312442,23.19980423714793,4.191168746857641,19.02387969331996
25.0,4.4,6.0,3.0,3.0,4.0,216000000.0,6.0,0.7333333333333334,4.166666666666667,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6966601367.846629,6471881569.217854,22.409664790701825,3.258096538021482,19.190788970278067
62.0,4.1,15.0,2.0,2.0,2.0,117741935.48387097,4.0,0.2733333333333333,15.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6659078818.486581,6464509836.25199,22.711140185237742,4.143134726391533,18.584005808548817
49.0,4.0,12.6,4.0,5.0,2.0,132653061.2244898,9.0,0.31746031746031744,5.444444444444445,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6548785436.7108,6464509836.25199,22.59506801400185,3.912023005428146,18.703247723275837
32.0,4.0,13.0,3.0,3.0,2.0,98437500.0,6.0,0.3076923076923077,5.333333333333333,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6393225102.319236,9368352105.174751,21.870668290101413,3.4965075614664802,18.404932397142957
63.4,6.3,10.0,4.0,4.0,1.0,100946372.23974764,8.0,0.63,7.925,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,5401776211.052991,6478016096.952897,22.579563827468288,4.165113633110308,18.430099975775107
90.0,5.0,18.0,4.0,5.0,3.0,77333333.33333333,9.0,0.2777777777777778,10.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,5759644174.05807,6464509836.25199,22.66344531143642,4.51085950651685,18.163635653893508
66.0,3.5,15.0,3.0,3.0,3.0,105303030.3030303,6.0,0.23333333333333334,11.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,7591750826.755947,6478016096.952897,22.662007496666998,4.204692619390966,18.47235276399309
38.0,4.5,9.0,2.0,2.0,2.0,100000000.0,4.0,0.5,9.5,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4240743277.759311,6464509836.25199,22.05826690394191,3.6635616461296463,18.420680753952364
100.0,5.0,20.0,2.0,1.0,3.0,36800000.0,3.0,0.25,33.333333333333336,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,4941480043.211281,6478016096.952897,22.026178589398988,4.61512051684126,17.421008430313073
45.0,4.4,10.0,4.0,5.0,4.0,195555555.55555555,9.0,0.44000000000000006,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6835094005.539708,6473607613.312442,22.898017558544208,3.828641396489095,19.09135507377389
70.0,4.0,18.0,4.0,3.0,2.0,250000000.0,7.0,0.2222222222222222,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,8500901483.631888,9169252500.671946,23.585466717933024,4.2626798770413155,19.33697147982652
100.0,5.0,20.0,4.0,2.0,2.0,115000000.0,6.0,0.25,16.666666666666668,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7251024329.240563,6931439357.646856,23.165612872402573,4.61512051684126,18.560442695023177
95.0,3.5,17.0,2.0,1.0,3.0,54736842.10526316,3.0,0.20588235294117646,31.666666666666668,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6388032522.17421,4229321754.2066755,22.3719244627261,4.564348191467836,17.818047589202482
55.6,4.0,13.0,2.0,3.0,2.0,129496402.87769784,5.0,0.3076923076923077,11.120000000000001,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7770710883.382509,6471881569.217854,22.69734686310731,4.036008985209137,18.679163669434107
64.0,5.2,12.0,2.0,2.0,2.0,47656250.0,4.0,0.43333333333333335,16.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,5978588936.901423,6478016096.952897,21.8384074278936,4.174387269895637,17.679524365189668
96.0,4.5,15.0,1.0,1.0,1.0,38020833.333333336,2.0,0.3,48.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5086537554.014101,4051583764.3770323,22.017993004814784,4.574710978503383,17.453644839374345
24.4,3.3,7.4,3.0,2.0,3.0,143442622.95081967,5.0,0.4459459459459459,4.88,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,7473521633.300345,6478016096.952897,21.976028805727495,3.2347491740244907,18.78144568011405
80.0,5.0,16.0,4.0,4.0,3.0,76250000.0,8.0,0.3125,10.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,6340271288.085493,4407006192.897598,22.53155460828961,4.394449154672439,18.14952798656655
68.0,4.0,17.0,3.0,3.0,3.0,68235294.11764705,6.0,0.23529411764705882,11.333333333333334,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5118425538.2540655,6473607613.312442,22.25798020340009,4.23410650459726,18.038472512663642
50.0,4.0,12.5,2.0,1.0,2.0,33000000.0,3.0,0.32,16.666666666666668,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,6287028384.113991,9292467465.333433,21.22404112546496,3.9318256327243257,17.312018149733785
81.0,4.5,17.0,3.0,3.0,3.0,70987654.32098766,6.0,0.2647058823529412,13.5,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6136813008.869684,6896101548.674963,22.47246569192958,4.406719247264253,18.078016551170187
24.0,3.0,8.0,2.0,2.0,2.0,140833333.33333334,4.0,0.375,6.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7145015688.949522,6444340613.27308,21.941141546737196,3.2188758248682006,18.763087723193983
117.0,4.65,25.0,6.0,6.0,1.0,67094017.094017096,12.0,0.18600000000000003,9.75,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,6772043069.430387,6473607613.312442,22.783779368868117,4.770684624465665,18.02160544884743
48.0,4.0,12.0,2.0,2.0,2.0,83333333.33333333,4.0,0.3333333333333333,12.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5738056712.725417,6464509836.25199,22.109560198316302,3.8918202981106265,18.23835919915841
60.0,4.0,13.0,3.0,2.0,2.0,81333333.33333333,5.0,0.3076923076923077,12.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7486321495.118282,6464509836.25199,22.308411057016386,4.110873864173311,18.21406650688445
27.9,3.3,8.0,2.0,2.0,2.0,170250896.05734769,4.0,0.4125,6.975,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,7707573925.568487,6478016096.952897,22.28141045520349,3.3638415951183864,18.952783772039325
35.0,4.0,13.0,3.0,4.0,5.0,340000000.0,7.0,0.3076923076923077,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6966601367.846629,6471881569.217854,23.19980423714793,3.58351893845611,19.644456178515657
28.0,4.0,7.0,2.0,1.0,2.0,28571428.57142857,3.0,0.5714285714285714,9.333333333333334,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,5239903137.789905,6471881569.217854,20.500122286882203,3.367295829986474,17.167917810457
90.0,6.0,15.0,4.0,3.0,1.0,45555555.55555555,7.0,0.4,12.857142857142858,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,6395370395.634379,2716939492.3428707,22.134252810900577,4.51085950651685,17.634443162277627
21.0,4.2,5.0,2.0,2.0,2.0,88571428.57142857,4.0,0.8400000000000001,5.25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6132283557.096896,6473607613.312442,21.343842325209156,3.091042453358316,18.29931989823842
55.0,5.5,10.0,5.0,5.0,4.0,94363636.36363636,10.0,0.55,5.5,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,5300716365.830623,6444340613.27308,22.369999534316886,4.02535169073515,18.36266635948904
75.0,5.0,15.0,4.0,4.0,3.0,126666666.66666667,8.0,0.3333333333333333,9.375,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,8461290040.927694,6444340613.27308,22.97455763565817,4.330733340286331,18.657069529911332
150.0,4.5,17.0,5.0,5.0,3.0,9666666.666666666,10.0,0.2647058823529412,15.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4586207826.358881,4229321754.2066755,21.09482939406855,5.017279836814924,16.08419420273091
100.0,5.0,20.0,5.0,6.0,2.0,50000000.0,11.0,0.25,9.090909090909092,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5122528544.016682,6473607613.312442,22.33270374958051,4.61512051684126,17.72753358339242
62.0,4.0,13.0,3.0,3.0,2.0,66129032.25806451,6.0,0.3076923076923077,10.333333333333334,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5805066500.246728,6444340613.27308,22.134252810900577,4.143134726391533,18.00711844073353
25.0,4.0,13.0,3.0,4.0,5.0,224000000.0,7.0,0.3076923076923077,3.5714285714285716,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6535193421.252085,6471881569.217854,22.446032434866087,3.258096538021482,19.2271566142836
180.0,10.0,18.0,10.0,6.0,2.0,5833333.333333333,16.0,0.5555555555555556,11.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6406434060.9367895,6473607613.312442,20.772056002068226,5.198497031265826,15.579099321654189
110.7,5.4,20.5,6.0,6.0,4.0,82204155.37488708,12.0,0.2634146341463415,9.225,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6165556484.619109,6444340613.27308,22.931540250579104,4.715816706075155,18.22471642291946
33.0,4.2,8.0,3.0,3.0,2.0,141818181.8181818,6.0,0.525,5.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6639251419.278152,6464509836.25199,22.26656394708964,3.5263605246161616,18.77005639246077
62.0,4.0,13.0,1.0,1.0,2.0,112903225.80645162,2.0,0.3076923076923077,31.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7536670981.681058,6478016096.952897,22.66917598614458,4.143134726391533,18.542041609813776
42.5,5.0,9.0,2.0,3.0,2.0,121176470.58823529,5.0,0.5555555555555556,8.5,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,7546956631.004523,6471881569.217854,22.36226255181623,3.7727609380946383,18.612758483944113
102.0,4.0,13.0,3.0,3.0,2.0,64705882.35294118,6.0,0.3076923076923077,17.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6916677507.391403,6464509836.25199,22.610335486130307,4.634728988229636,17.985362688149067
50.0,5.0,10.0,2.0,1.0,2.0,44000000.0,3.0,0.5,16.666666666666668,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,5760601594.474762,6444340613.27308,21.511723197765228,3.9318256327243257,17.599700214609808
78.0,6.0,13.0,3.0,3.0,2.0,121794871.79487179,6.0,0.46153846153846156,13.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6548785436.7108,6464509836.25199,22.97455763565817,4.3694478524670215,18.617848817073842
147.0,5.0,29.0,1.0,1.0,1.0,6326530.6122448975,2.0,0.1724137931034483,73.5,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,4940310043.526278,6473607613.312442,20.650695145186845,4.997212273764115,15.660262715397343
40.0,4.0,10.0,3.0,2.0,3.0,95000000.0,5.0,0.4,8.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,6025588937.732639,6471881569.217854,22.05826690394191,3.713572066704308,18.36938746009113
29.18,3.2,9.0,3.0,3.0,3.0,209047292.66620973,6.0,0.35555555555555557,4.863333333333333,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6924123199.540461,6471881569.217854,22.53155460828961,3.407179453339703,19.158071069814643
40.0,5.0,8.0,3.0,4.0,4.0,197500000.0,7.0,0.625,5.714285714285714,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7546956631.004523,6471881569.217854,22.79012859654597,3.713572066704308,19.10124914736874
75.0,5.0,15.0,3.0,3.0,3.0,89333333.33333333,6.0,0.3333333333333333,12.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5831366714.679201,6478016096.952897,22.625373363492585,4.330733340286331,18.30788526100105
48.0,4.0,12.0,4.0,4.0,3.0,154166666.66666666,8.0,0.3333333333333333,6.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6378711732.60573,6471881569.217854,22.72474583729167,3.8918202981106265,18.853544832735132
50.0,5.0,10.0,3.0,2.0,1.0,37800000.0,5.0,0.5,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,4692372071.867182,2932561788.88203,21.359842666547063,3.9318256327243257,17.44781968704484
48.0,4.2,11.0,2.0,3.0,2.0,187500000.0,5.0,0.38181818181818183,9.6,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7668048836.1186905,6444340613.27308,22.920490414393743,3.8918202981106265,19.049289408708074
48.0,4.0,12.0,2.0,2.0,1.0,37500000.0,4.0,0.3333333333333333,12.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6710464783.457722,6471881569.217854,21.311052502404085,3.8918202981106265,17.439851517607305
86.0,4.0,23.0,8.0,6.0,6.0,195348837.20930234,14.0,0.17391304347826086,6.142857142857143,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,6598715226.28863,6444340613.27308,23.54464472341515,4.465908118654584,19.090297432221163
79.0,5.2,17.4,4.0,3.0,3.0,174683544.30379745,7.0,0.2988505747126437,11.285714285714286,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7478558781.659648,6471881569.217854,23.347934429182033,4.382026634673881,18.978486582367186
48.0,4.0,12.0,3.0,2.0,2.0,85395833.33333333,5.0,0.3333333333333333,9.6,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5956886802.032699,6473607613.312442,22.134008878712574,3.8918202981106265,18.262807879270895
100.0,4.0,25.0,3.0,2.0,1.0,98000000.0,5.0,0.16,20.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7171854887.41969,6473607613.312442,23.00564822272498,4.61512051684126,18.400478046838927
42.0,4.2,10.0,4.0,4.0,4.0,154761904.76190478,8.0,0.42000000000000004,5.25,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,7080483522.535264,6471881569.217854,22.59506801400185,3.7612001156935624,18.857398402026174
50.0,4.5,17.0,6.0,5.0,5.0,193000000.0,11.0,0.2647058823529412,4.545454545454546,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6388032522.17421,9169252500.671946,22.990223752400933,3.9318256327243257,19.078200752050506
