Giá (tỷ VNĐ),Diện tích (m2),Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Thành phố_encoded,Phường/Xã_encoded,Loại hình_Nhà biệt thự,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_encoded,Hướng_sin,Hướng_cos,Tình trạng nội thất_encoded
7.4,39.0,4.5,8.6,3.0,2.0,4.0,14.394930712090163,8.4811546875,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.3
67.6,158.0,4.8,32.0,3.0,6.0,4.0,8.326190401322615,10.410340221774192,1,0,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
2.5,36.0,3.340658617698013,10.776318121606494,2.0,2.0,2.0,8.326190401322615,7.239562181122449,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
7.95,119.0,7.0,17.0,1.0,1.0,6.375,8.326190401322615,7.751597956730769,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.1,99.0,5.3,18.6,3.0,2.0,2.0,8.326190401322615,8.190064453125,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
3.79,62.0,4.0,15.5,3.0,3.0,2.0,5.999661875,8.4811546875,0,1,0,0,4,-0.7071067811865477,0.7071067811865474,1.5
4.5,36.0,3.340658617698013,10.776318121606494,4.0,4.0,1.0,8.326190401322615,9.169436458333331,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.2,56.7,4.2,13.5,5.0,3.0,3.0,8.326190401322615,6.607343039772727,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.3
5.6,56.0,4.166533331199932,13.44043010064494,3.0,3.0,1.0,4.931258023648649,8.4811546875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.9,60.0,4.0,15.0,3.0,4.0,4.0,8.326190401322615,7.239562181122449,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
4.77,44.0,4.0,11.0,3.0,3.0,2.0,8.326190401322615,6.0119318576388885,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
4.2,116.6,5.0,23.0,3.0,2.0,1.0,8.326190401322615,7.1413466796875005,0,0,1,0,4,0.0,1.0,1.3
4.99,25.0,4.0,6.5,4.0,4.0,4.0,8.326190401322615,8.977684895833333,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
22.0,200.0,11.0,18.0,3.0,3.0,3.571428571428572,7.179007702464789,10.3313466796875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.1,35.0,5.0,7.0,3.0,2.0,2.0,8.326190401322615,7.239562181122449,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.49,100.0,5.567764362830022,17.96053020267749,4.0,4.0,1.3392857142857142,7.179007702464789,8.0469091796875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.8,350.0,10.41633332799983,33.60107525161235,2.0,1.0,9.375,8.4811546875,8.4811546875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.9,56.0,3.8,16.0,3.0,4.0,3.0,8.326190401322615,12.029777549342104,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.2,32.0,3.0,12.0,3.0,3.0,3.0,8.326190401322615,7.239562181122449,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
4.0,46.0,3.5,13.0,3.0,2.0,2.0,8.326190401322615,7.239562181122449,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
1.45,65.0,4.6,14.0,2.0,2.0,2.0,8.326190401322615,6.552284179687501,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.3
9.8,45.0,4.0,12.0,4.0,4.0,5.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.95,70.0,4.658325879540847,15.026857675938212,2.0,2.0,1.875,8.326190401322615,6.394208639705883,0,0,1,0,3,0.7071067811865476,0.7071067811865476,1.3
4.7,45.1,4.2,12.0,2.0,2.0,2.0,8.326190401322615,7.751597956730769,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
7.6,42.0,5.6,8.0,3.0,5.0,4.0,8.326190401322615,9.084103125000002,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
12.9,64.0,4.0,16.0,4.0,5.0,5.0,8.326190401322615,7.448558482142857,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
4.3,50.4,4.2,12.0,2.0,2.0,3.0,8.326190401322615,6.0119318576388885,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
12.0,122.1,5.0,24.5,3.0,3.0,2.0,8.326190401322615,7.349597470238096,0,1,0,0,4,0.0,1.0,1.1
4.95,55.0,3.5,11.0,3.0,3.0,1.0,8.326190401322615,12.029777549342104,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.1
7.9,97.5,7.5,13.0,2.0,2.0,1.0,8.326190401322615,7.423239309210526,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.1
4.5,30.0,3.2,9.5,3.0,3.0,1.0,8.326190401322615,18.04338020833333,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
21.0,55.0,5.1,10.784313725490197,5.0,5.0,6.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.0,104.6,6.8,15.0,3.0,3.0,1.8678571428571429,8.326190401322615,7.751597956730769,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.998,89.6,6.5,13.784615384615384,3.0,2.0,2.0,10.914503125,8.4811546875,1,0,0,0,4,0.7071067811865476,-0.7071067811865475,1.1
24.9,130.0,8.0,17.0,5.0,6.0,4.0,8.326190401322615,8.758988381410255,1,0,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
19.5,73.31,4.767189947967252,15.378032090216935,5.0,6.0,2.0,8.326190401322615,7.543839613970588,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.6,34.0,3.0,12.0,2.0,2.0,2.0,8.326190401322615,8.254340959821429,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
39.0,147.0,8.7,20.0,2.0,2.0,3.0,8.4811546875,10.410340221774192,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.0
2.438,80.0,4.0,20.0,4.0,4.0,1.0714285714285714,4.931258023648649,8.4811546875,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
6.5,64.0,4.0,16.0,7.0,5.0,4.0,8.326190401322615,6.0119318576388885,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
5.3,123.0,3.6,29.0,2.0,2.0,2.0,8.326190401322615,6.552284179687501,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
5.3,76.0,4.0,19.0,4.0,4.0,3.0,8.326190401322615,6.607343039772727,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
17.0,55.0,4.129164564412516,13.319885691653274,5.0,5.0,1.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.0,43.0,4.7,10.0,5.0,5.0,4.0,8.326190401322615,8.977684895833333,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.15,65.0,4.4888751374926885,14.48024237900867,4.0,4.0,1.0,8.326190401322615,7.562426682692308,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.99,78.0,4.0,19.0,3.0,2.0,1.0,8.326190401322615,7.038521033653846,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.5
9.5,36.0,3.340658617698013,10.776318121606494,3.0,4.0,5.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
5.65,110.0,5.0,22.0,3.0,3.0,1.0,8.326190401322615,6.369436458333334,0,1,0,0,4,0.7071067811865476,0.7071067811865476,1.3
11.65,80.0,4.0,20.0,4.0,4.0,4.0,8.326190401322615,10.8850966796875,0,0,1,0,4,-0.7071067811865475,-0.7071067811865477,1.3
3.79,76.0,4.0,19.0,2.0,2.0,2.0357142857142856,8.326190401322615,6.884781875000001,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.49,30.0,3.5,9.0,2.0,2.0,2.0,8.326190401322615,7.751597956730769,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
1.79,44.0,4.0,11.0,3.0,2.0,1.0,8.326190401322615,7.095096679687501,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.3
9.5,112.9,5.915995267070453,19.083855700227268,4.0,4.0,1.5120535714285714,8.326190401322615,7.690110491071429,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.0,52.0,4.0,13.0,5.0,3.0,1.0,8.326190401322615,8.200936820652174,0,0,1,0,4,0.0,1.0,1.3
6.5,33.0,3.5,9.428571428571429,4.0,5.0,5.0,14.394930712090163,9.639349759615383,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.8,67.0,4.8,16.0,2.0,2.0,2.0,8.326190401322615,8.190064453125,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
6.85,34.0,3.3,10.0,3.0,3.0,3.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.9,56.0,3.6,14.2,2.0,2.0,1.5,8.326190401322615,8.160888221153847,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.3,53.0,5.6,9.6,2.0,2.0,2.0,14.394930712090163,8.4811546875,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.1
5.9,60.0,3.5,17.0,3.0,2.0,2.0,8.326190401322615,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
9.899,60.0,4.312771730569565,13.912166872805049,6.0,5.0,1.0,8.326190401322615,8.623356119791667,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.5,78.0,6.0,13.0,3.0,3.0,1.3928571428571428,8.326190401322615,8.254340959821429,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.05,44.0,4.0,11.0,3.0,3.0,2.0,4.329674879807692,7.034734375,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.5
11.5,35.0,3.293933818400121,10.625592962581036,3.0,3.0,1.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.686,125.0,5.0,25.0,3.0,3.0,2.2321428571428568,4.931258023648649,7.086503125000001,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.4,96.0,4.0,24.0,3.0,3.0,2.0,8.326190401322615,6.044369791666667,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
1.65,41.0,4.7,9.0,1.0,1.0,2.196428571428571,8.326190401322615,8.4811546875,0,1,0,0,4,0.7071067811865476,0.7071067811865476,1.0
14.2,85.0,5.0,17.0,4.0,4.0,1.138392857142857,8.326190401322615,10.564036458333334,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.7,100.0,6.0,17.0,4.0,4.0,3.0,4.931258023648649,8.4811546875,0,1,0,0,4,-1.0,-1.8369701987210294e-16,1.5
2.17,14.0,4.0,3.5,1.0,1.0,2.0,8.326190401322615,8.758988381410255,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
26.0,130.0,6.5,20.0,8.0,6.0,1.0,8.326190401322615,9.16986699695122,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
10.2,45.0,5.0,9.0,8.0,4.0,5.0,14.394930712090163,8.4811546875,0,1,0,0,4,0.0,1.0,1.3
4.8,60.0,4.0,15.0,3.0,3.0,2.0,8.326190401322615,7.349597470238096,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
3.3,53.0,4.4,11.0,2.0,1.0,2.0,8.326190401322615,6.974103125,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
3.2,34.0,4.0,8.5,2.0,2.0,2.0,8.326190401322615,7.751597956730769,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
0.999,27.0,3.2,9.0,2.0,2.0,1.0,8.326190401322615,13.766689453125002,0,0,1,0,3,-0.7071067811865477,0.7071067811865474,1.1
13.6,110.0,5.8395205282625735,18.8371629943954,3.0,3.0,1.964285714285714,8.326190401322615,9.6100966796875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.1,130.0,5.0,30.0,4.0,4.0,3.0,8.326190401322615,6.552284179687501,0,0,1,0,4,0.0,1.0,1.1
12.0,91.0,6.0,16.0,4.0,5.0,1.21875,8.326190401322615,18.04338020833333,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.279,17.5,2.5,7.0,3.0,4.0,1.0,8.326190401322615,10.410340221774192,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.75,101.0,5.0,20.2,2.0,1.0,1.0,7.179007702464789,8.0469091796875,0,1,0,0,4,0.7071067811865476,0.7071067811865476,1.3
6.6,52.0,4.0,13.0,4.0,5.0,3.0,8.326190401322615,6.607343039772727,0,0,1,0,4,-1.0,-1.8369701987210294e-16,1.3
5.15,19.0,3.2,6.0,2.0,3.0,3.0,8.326190401322615,10.410340221774192,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.0,54.6,4.2,13.0,5.0,5.0,3.0,8.326190401322615,6.0119318576388885,0,0,1,0,4,1.0,6.123233995736766e-17,1.3
3.65,45.0,4.0,11.0,3.0,3.0,1.0,8.326190401322615,6.573485839843751,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.3
13.5,90.0,4.0,23.0,3.0,4.0,3.0,8.326190401322615,8.470110491071429,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.5,80.0,5.0,16.0,4.0,5.0,4.0,8.326190401322615,7.5713466796875,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.5
11.79,46.0,3.0,15.0,3.0,4.0,3.0,8.326190401322615,8.758988381410255,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
9.15,62.0,3.8,16.0,4.0,4.0,5.0,8.326190401322615,8.977684895833333,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.55,60.0,4.0,15.0,3.0,3.0,5.0,8.326190401322615,18.04338020833333,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
7.8,52.0,4.014971979976947,12.951522516054665,4.0,4.0,1.0,8.326190401322615,8.200936820652174,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.85,51.8,4.007243441569279,12.926591746997676,2.0,2.0,1.3874999999999995,8.326190401322615,7.448558482142857,0,0,0,1,4,-1.0,-1.8369701987210294e-16,1.3
6.8,63.0,4.7,14.0,4.0,4.0,1.0,8.326190401322615,8.193681919642858,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.9,95.0,5.0,19.0,3.0,4.0,4.0,4.931258023648649,7.086503125000001,0,1,0,0,4,0.0,1.0,1.5
4.25,40.0,4.0,10.0,2.0,3.0,2.0,8.326190401322615,7.0975966796875,0,0,1,0,4,-1.0,-1.8369701987210294e-16,1.3
5.7,62.0,4.1,15.0,2.0,1.0,2.0,7.179007702464789,8.4811546875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
19.0,239.0,9.0,26.55555555555556,13.0,3.0,1.0,8.326190401322615,8.39388318452381,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.1,60.0,4.0,15.0,4.0,3.0,4.0,8.326190401322615,9.16986699695122,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.99,76.0,4.853864439804639,15.657627225176254,3.0,2.0,1.357142857142857,6.578062285958905,7.015096679687501,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.5,60.0,4.5,13.0,2.0,2.0,2.0,8.326190401322615,8.254340959821429,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
4.25,57.7,4.0,14.0,2.0,2.0,1.5455357142857142,8.326190401322615,7.423239309210526,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.2,36.0,3.340658617698013,10.776318121606494,4.0,4.0,1.0,8.326190401322615,9.16986699695122,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
11.0,580.0,15.0,30.0,4.0,5.0,7.767857142857142,6.578062285958905,8.4811546875,1,0,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.5,65.0,4.5,15.0,4.0,3.0,3.0,6.578062285958905,7.0599091796875,0,1,0,0,4,-1.0,-1.8369701987210294e-16,1.5
5.6,52.0,4.014971979976947,12.951522516054665,3.0,2.0,2.0,8.326190401322615,8.758988381410255,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.95,35.0,3.293933818400121,10.625592962581036,3.0,3.0,1.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.62,60.0,5.0,12.0,2.0,2.0,2.0,6.578062285958905,8.4811546875,0,0,0,1,4,0.7071067811865476,0.7071067811865476,1.1
8.5,30.0,4.2,7.14,3.0,3.0,6.0,14.394930712090163,11.315110491071428,0,0,1,0,4,-1.0,-1.8369701987210294e-16,1.3
6.4,32.0,4.0,8.0,3.0,4.0,3.0,8.326190401322615,12.029777549342104,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
13.3,44.0,4.5,9.77777777777778,4.0,4.0,1.0,14.394930712090163,11.615110491071428,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.89,70.0,4.658325879540847,15.026857675938212,3.0,3.0,1.2499999999999998,8.326190401322615,8.190064453125,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.6,70.0,4.4,16.0,2.0,1.0,1.875,8.326190401322615,8.197253348214286,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.6,50.6,6.6,10.3,4.0,4.0,3.0,8.326190401322615,6.57707734375,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.55,100.0,5.0,20.0,3.0,3.0,3.0,7.179007702464789,8.0469091796875,0,1,0,0,4,0.7071067811865476,0.7071067811865476,1.5
8.6,155.0,4.7,33.0,2.0,2.0,4.151785714285714,8.326190401322615,7.423239309210526,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.0,54.1,4.2,14.7,2.0,1.0,1.0,8.326190401322615,6.573485839843751,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.5,44.0,4.0,11.0,5.0,5.0,5.0,8.326190401322615,6.0119318576388885,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
4.0,68.0,6.0,11.0,5.0,5.0,1.0,8.326190401322615,10.3313466796875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.1,66.0,4.4,15.0,2.0,2.0,1.7678571428571428,8.4811546875,8.4811546875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.5,95.0,4.5,25.0,2.0,2.0,1.0,8.326190401322615,7.690110491071429,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.1
2.9,92.0,5.0,18.4,6.0,6.0,1.0,6.578062285958905,7.3969716796875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
25.0,372.7,8.0,46.5875,1.0,1.0,19.96607142857143,8.326190401322615,8.190064453125,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.45,48.0,4.0,12.0,3.0,3.0,2.0,5.999661875,9.2813466796875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
5.9,107.0,5.0,21.0,2.0,2.0,2.8660714285714284,8.326190401322615,8.190064453125,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
0.325,20.0,4.0,5.0,2.0,2.0,1.0,8.326190401322615,7.1413466796875005,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.5,40.0,3.2,13.0,7.0,5.0,5.0,8.326190401322615,12.029777549342104,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.2,50.0,4.0,12.5,3.0,3.0,2.0,8.326190401322615,7.1163466796875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.88,36.0,3.6,10.0,2.0,2.0,2.0,8.326190401322615,8.200936820652174,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.3
5.25,54.0,4.5,13.0,4.0,4.0,1.0,8.326190401322615,7.799396205357143,0,0,1,0,4,-0.7071067811865477,0.7071067811865474,1.3
6.95,79.5,4.964373072201565,16.014106684521174,3.0,3.0,1.419642857142857,8.4811546875,10.410340221774192,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.3,60.0,4.0,16.0,4.0,4.0,3.0,8.326190401322615,12.029777549342104,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
4.3,37.5,3.0,12.5,3.0,2.0,2.0,8.326190401322615,8.546272836538462,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
3.2,28.0,3.5,8.0,2.0,2.0,2.0,8.326190401322615,6.167548339843751,0,0,1,0,4,0.0,1.0,1.3
6.1,68.0,4.591296113299599,14.810632623547091,2.0,2.0,1.821428571428572,8.326190401322615,7.993729910714286,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
16.8,105.0,5.0,21.0,6.0,6.0,5.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.0
22.0,53.6,3.5,15.0,6.0,5.0,5.0,8.326190401322615,8.4811546875,0,0,1,0,4,-0.7071067811865475,-0.7071067811865477,1.3
10.5,81.0,44.0,20.0,4.0,4.0,1.0848214285714286,8.326190401322615,7.880710392441861,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.668,105.0,5.0,21.0,5.0,4.0,3.0,6.578062285958905,7.0599091796875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
7.79,184.0,6.0,32.0,9.0,5.0,1.0952380952380951,8.326190401322615,7.799396205357143,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
12.2,88.1,22.0,21.0,2.0,2.0,1.0,8.326190401322615,7.1413466796875005,0,1,0,0,4,-1.0,-1.8369701987210294e-16,1.1
3.87,32.0,4.0,8.0,2.0,2.0,2.0,8.326190401322615,6.0119318576388885,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
10.0,35.0,3.293933818400121,10.625592962581036,5.0,5.0,1.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.2,79.8,3.7,20.0,2.0,2.0,2.1375,8.326190401322615,8.977684895833333,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.8,75.0,5.0,15.0,3.0,4.0,3.0,8.326190401322615,7.334796875,0,0,1,0,4,-0.7071067811865475,-0.7071067811865477,1.5
16.2,69.7,4.1,17.0,5.0,4.0,5.0,8.326190401322615,7.880710392441861,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
12.8,109.0,5.8,19.0,5.0,5.0,4.0,8.326190401322615,8.200936820652174,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.5
3.6,64.0,4.0,16.0,2.0,2.0,1.7142857142857142,8.326190401322615,6.57707734375,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
26.0,391.0,17.0,23.0,6.0,6.0,3.491071428571429,6.578062285958905,8.125721679687501,1,0,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
3.45,80.0,5.0,16.0,3.0,2.0,2.0,7.179007702464789,8.4811546875,0,0,1,0,4,1.0,6.123233995736766e-17,1.5
14.8,105.0,4.0,28.0,9.0,5.0,3.0,8.326190401322615,9.084103125000002,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.0,60.0,4.312771730569565,13.912166872805049,4.0,4.0,1.0,8.326190401322615,7.5475966796875005,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
15.0,72.0,4.724404724407087,15.240015240022858,2.0,2.0,1.9285714285714284,7.179007702464789,8.4811546875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.5,88.0,4.0,22.0,6.0,5.0,1.0,8.326190401322615,8.200936820652174,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
14.3,66.0,9.8,6.5,4.0,4.0,4.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
5.3,36.0,3.0,12.0,3.0,2.0,2.0,8.326190401322615,7.758252130681819,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.45,60.0,5.6,11.0,2.0,2.0,1.607142857142857,8.326190401322615,7.543839613970588,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.35,238.0,8.0,29.75,4.0,4.0,3.1875,8.4811546875,8.4811546875,0,1,0,0,4,-0.7071067811865477,0.7071067811865474,1.3
4.6,48.0,4.0,12.0,2.0,2.0,2.0,8.326190401322615,7.594769791666667,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.68,52.0,4.0,13.0,3.0,3.0,3.0,8.326190401322615,7.880710392441861,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.55,30.0,3.049590136395381,9.837387536759294,2.0,3.0,3.0,14.394930712090163,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.11,27.0,4.0,7.0,3.0,3.0,3.0,8.326190401322615,7.700481119791667,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.79,48.5,4.0,12.0,3.0,3.0,1.0,8.326190401322615,7.700481119791667,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.5,33.0,3.0,11.0,5.0,6.0,4.0,8.326190401322615,7.880710392441861,0,0,1,0,4,-0.7071067811865475,-0.7071067811865477,1.3
7.9,52.0,4.0,12.5,2.0,2.0,1.3928571428571428,8.326190401322615,8.977684895833333,0,0,1,0,2,0.7071067811865476,-0.7071067811865475,1.3
10.5,45.0,3.7,12.0,5.0,5.0,4.0,8.326190401322615,8.977684895833333,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.9,100.0,5.0,20.0,4.0,3.0,1.3392857142857142,7.179007702464789,8.0469091796875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
34.0,252.0,12.0,21.0,4.0,5.0,3.0,8.326190401322615,10.777967633928572,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.85,26.0,3.3,11.0,2.0,2.0,1.0,8.326190401322615,8.254340959821429,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
9.35,98.0,6.5,15.076923076923077,2.0,2.0,2.625,7.179007702464789,8.4811546875,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
22.3,86.0,5.0,19.0,4.0,5.0,8.0,14.394930712090163,11.315110491071428,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.0,36.0,4.0,9.0,4.0,4.0,1.0,14.394930712090163,9.639349759615383,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.4,40.0,4.0,20.0,2.0,2.0,1.0,8.326190401322615,7.448558482142857,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.5,72.0,4.0,18.0,3.0,3.0,1.2857142857142856,8.326190401322615,9.16986699695122,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
0.75,150.0,5.0,30.0,5.0,5.0,1.607142857142857,6.578062285958905,6.097436458333334,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
0.68,336.0,9.0,37.0,8.0,6.0,2.25,6.064569791666667,8.4811546875,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
