Diện tích (m2),Hướng,Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Tình trạng nội thất,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,Thành phố_encoded,Phường/Xã_encoded,Loại hình_Nhà biệt thự,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_encoded,Giá
20.0,Không xác định,2.480694691784169,8.06225774829855,2.0,1.0,2.0,Không xác định,3,0.3076923076923076,6.666666666666667,6.482446564252142,6.953664968973188,False,False,True,False,4,3.5
60.0,Không xác định,4.0,15.0,2.0,2.0,2.0,Không xác định,4,0.2666666666666666,15.0,6.482446564252142,5.111502849002848,False,True,False,False,4,4.9
26.0,Không xác định,2.8284271247461903,9.192388155425116,2.0,2.0,2.0,Không xác định,4,0.3076923076923077,6.5,6.482446564252142,6.75432341880342,False,False,True,False,4,4.77
64.0,Tây,10.0,6.0,3.0,2.0,2.0,Nội thất đầy đủ,5,1.6666666666666667,12.8,6.950338094167041,6.318574481074481,False,False,True,False,4,4.79
75.0,Tây,5.0,15.0,3.0,2.0,2.0,Hoàn thiện cơ bản,5,0.3333333333333333,15.0,6.950338094167041,6.43072039072039,False,True,False,False,4,9.2
64.0,Không xác định,4.0,16.0,3.0,3.0,2.0,Nội thất cao cấp,6,0.25,10.666666666666666,6.482446564252142,6.763887925845672,False,False,True,False,4,5.8
32.0,Nam,4.0,8.0,2.0,3.0,1.0,Nội thất đầy đủ,5,0.5,6.4,6.482446564252142,6.763887925845672,False,False,True,False,4,3.8
45.0,Đông,4.0,12.0,4.0,4.0,5.0,Nội thất đầy đủ,8,0.3333333333333333,5.625,6.482446564252142,6.181494752785892,False,True,False,False,4,13.5
80.0,Không xác định,5.0,16.0,5.0,5.0,1.0,Không xác định,10,0.3125,8.0,6.482446564252142,6.051920733388475,False,False,True,False,4,8.5
32.0,Không xác định,4.0,8.0,3.0,3.0,3.0,Nội thất đầy đủ,6,0.5,5.333333333333333,6.482446564252142,5.4193894993895,False,False,True,False,4,3.99
56.0,Không xác định,4.0,14.0,5.0,5.0,1.0,Không xác định,10,0.2857142857142857,5.6,6.482446564252142,5.67736010320916,False,False,True,False,4,7.0
85.0,Không xác định,5.114083119567588,16.62077013859466,3.0,2.0,1.574074074074074,Nội thất cao cấp,5,0.3076923076923076,17.0,3.2945811202686204,3.635724596391263,False,True,False,False,4,2.15
41.0,Đông Bắc,4.7,9.0,1.0,1.0,2.2777777777777777,Bàn giao thô,2,0.5222222222222223,20.5,6.482446564252142,4.452946204122675,False,True,False,False,4,1.65
80.0,Không xác định,4.0,20.0,4.0,4.0,3.0,Nội thất đầy đủ,8,0.2,10.0,6.482446564252142,5.928127662460995,False,False,True,False,4,7.0
56.0,Đông,4.0,14.0,3.0,3.0,3.0,Nội thất đầy đủ,6,0.2857142857142857,9.333333333333334,6.482446564252142,5.219528182028181,False,False,True,False,4,3.9
77.0,Không xác định,5.0,19.0,2.0,1.0,2.138888888888889,Không xác định,3,0.2631578947368421,25.666666666666668,6.482446564252142,3.163196818613485,False,False,True,False,4,3.35
45.0,Không xác định,3.721042037676254,12.093386622447824,5.0,5.0,4.0,Nội thất cao cấp,10,0.3076923076923077,4.5,6.482446564252142,6.137671425796426,False,False,True,False,4,6.5
52.0,Không xác định,8.0,6.0,6.0,5.5,4.0,Nội thất đầy đủ,11,1.3333333333333333,4.727272727272728,6.482446564252142,6.446473102061337,False,False,True,False,4,7.5
86.0,Không xác định,5.14407799916938,16.71825349730049,2.0,2.0,2.388888888888889,Không xác định,4,0.3076923076923076,21.5,4.048553761336204,5.5830834976988815,False,False,True,False,4,2.0
200.0,Không xác định,5.0,40.0,11.0,3.0,2.0,Không xác định,14,0.125,14.285714285714286,4.048553761336204,4.999071755118266,False,True,False,False,4,9.2
55.0,Không xác định,5.5,10.0,3.0,2.0,2.0,Nội thất đầy đủ,5,0.55,11.0,6.482446564252142,6.949120160884867,False,False,True,False,4,2.65
130.0,Không xác định,6.0,22.0,1.0,1.0,1.0,Hoàn thiện cơ bản,2,0.2727272727272727,65.0,6.482446564252142,5.246946818613485,False,False,False,True,4,4.39
35.0,Không xác định,3.281650616569468,10.665364503850771,3.0,4.0,5.0,Không xác định,7,0.3076923076923076,5.0,6.482446564252142,7.475523171889838,False,False,True,False,4,11.9
50.0,Không xác định,3.922322702763681,12.747548783981962,3.0,3.0,5.0,Không xác định,6,0.3076923076923077,8.333333333333334,9.333244740302431,7.359339031339031,False,False,True,False,4,12.6
120.0,Không xác định,7.2,16.666666666666668,4.0,4.0,1.6666666666666667,Không xác định,8,0.432,15.0,6.482446564252142,5.657502374169041,False,True,False,False,4,6.2
25.0,Không xác định,4.2,6.0,2.0,2.0,1.0,Không xác định,4,0.7000000000000001,6.25,6.482446564252142,6.542857753357753,False,False,True,False,4,3.57
80.0,Tây Bắc,5.0,16.0,4.0,4.0,3.0,Nội thất cao cấp,8,0.3125,10.0,4.701924720578567,6.288828557063852,False,True,False,False,4,6.1
64.0,Không xác định,4.0,16.0,4.0,4.0,4.0,Không xác định,8,0.25,8.0,6.482446564252142,6.820469663395588,False,False,True,False,4,7.7
24.0,Không xác định,3.0,8.0,2.0,2.0,2.0,Không xác định,4,0.375,6.0,6.482446564252142,5.697912393162393,False,False,True,False,4,3.05
101.0,Đông Bắc,5.0,20.2,2.0,1.0,1.0,Không xác định,3,0.2475247524752475,33.666666666666664,6.950338094167041,7.936649572649571,False,True,False,False,4,6.75
55.6,Không xác định,4.13614461880775,13.442470011125188,2.0,2.0,1.5444444444444445,Không xác định,4,0.3076923076923076,13.9,6.482446564252142,7.866659453584309,False,False,True,False,4,7.2
136.0,Tây Bắc,5.0,27.5,6.0,5.0,3.0,Nội thất cao cấp,11,0.1818181818181818,12.363636363636363,4.701924720578567,6.074765974765975,False,True,False,False,4,16.0
43.0,Không xác định,3.6374124361651967,11.821590417536887,4.0,4.0,1.0,Không xác định,8,0.3076923076923077,5.375,6.482446564252142,7.093097076534576,False,False,True,False,4,6.0
75.0,Không xác định,4.0,18.6,6.0,5.5,1.0,Không xác định,11,0.2150537634408602,6.818181818181818,6.482446564252142,7.866659453584309,False,True,False,False,4,10.2
30.0,Không xác định,3.0,10.0,2.0,2.0,1.0,Hoàn thiện cơ bản,4,0.3,7.5,6.482446564252142,6.773551144196306,False,False,True,False,3,1.65
40.0,Không xác định,4.0,10.0,3.0,3.0,4.0,Nội thất cao cấp,6,0.4,6.666666666666667,6.482446564252142,7.658193951347797,False,False,True,False,4,4.55
52.0,Không xác định,4.0,13.0,2.0,2.0,1.4444444444444444,Nội thất đầy đủ,4,0.3076923076923077,13.0,6.482446564252142,5.697912393162393,False,False,True,False,4,3.88
55.0,Tây,4.230769230769231,13.0,3.0,2.0,2.0,Nội thất cao cấp,5,0.3254437869822485,11.0,6.482446564252142,6.137671425796426,False,False,True,False,4,5.4
41.0,Không xác định,4.1,10.0,2.0,2.0,1.0,Nội thất đầy đủ,4,0.41,10.25,2.729001203804021,5.236929651545036,False,False,True,False,4,1.62
85.0,Không xác định,4.1,23.0,2.0,3.0,2.0,Nội thất đầy đủ,5,0.1782608695652174,17.0,6.482446564252142,5.780818091168091,False,False,True,False,4,5.0
115.0,Không xác định,4.0,30.0,3.0,4.0,3.0,Nội thất đầy đủ,7,0.1333333333333333,16.428571428571427,4.048553761336204,5.2020056980056975,False,True,False,False,4,2.95
44.0,Đông,3.6794648440312,11.958260743101398,2.0,1.0,2.0,Hoàn thiện cơ bản,3,0.3076923076923077,14.666666666666666,6.482446564252142,8.025048064353948,False,False,True,False,4,7.9
100.0,Không xác định,5.5,17.5,8.0,5.5,1.0,Không xác định,13,0.3142857142857143,7.6923076923076925,6.482446564252142,6.266364283864284,False,False,True,False,4,11.4
119.0,Không xác định,7.0,17.0,7.0,5.0,1.0,Không xác định,12,0.4117647058823529,9.916666666666666,6.482446564252142,8.025048064353948,False,True,False,False,4,20.0
39.0,Không xác định,3.6,10.0,7.0,5.0,3.0,Nội thất cao cấp,12,0.36,3.25,6.482446564252142,8.387476495726496,False,False,True,False,4,8.0
42.0,Không xác định,3.5948681370916686,11.683321445547922,4.0,3.0,4.0,Không xác định,7,0.3076923076923077,6.0,6.482446564252142,6.763887925845672,False,False,True,False,4,7.3
67.0,Không xác định,4.0,16.8,2.0,1.0,1.8611111111111112,Nội thất đầy đủ,3,0.238095238095238,22.33333333333333,6.482446564252142,5.111358015000872,False,True,False,False,4,7.9
200.0,Tây Bắc,7.844645405527362,25.495097567963924,4.0,3.0,1.0,Nội thất cao cấp,7,0.3076923076923077,28.571428571428573,6.482446564252142,5.359973870573871,False,False,True,False,4,6.8
36.0,Không xác định,3.0,12.0,3.0,3.0,3.0,Không xác định,6,0.25,6.0,6.482446564252142,6.181494752785892,False,False,True,False,4,5.3
114.0,Không xác định,5.922577401513895,19.24837655492016,3.0,3.0,2.111111111111111,Không xác định,6,0.3076923076923076,19.0,6.482446564252142,7.866659453584309,False,False,True,False,4,10.8
95.0,Nam,6.0,18.0,4.0,3.0,2.0,Hoàn thiện cơ bản,7,0.3333333333333333,13.571428571428571,6.482446564252142,6.949120160884867,False,True,False,False,4,17.5
19.0,Không xác định,2.417882099307956,7.858116822750857,2.0,2.0,1.0,Không xác định,4,0.3076923076923076,4.75,6.482446564252142,7.093097076534576,False,False,True,False,4,3.5
24.0,Nam,3.0,8.0,3.0,4.0,5.0,Nội thất cao cấp,7,0.375,3.4285714285714284,9.333244740302431,6.870005341880342,False,False,True,False,4,6.1
60.0,Không xác định,4.0,15.0,3.0,3.0,2.0,Nội thất cao cấp,6,0.2666666666666666,10.0,6.482446564252142,5.887433153951672,False,False,True,False,4,4.8
76.0,Không xác định,4.0,19.0,3.0,2.0,1.4074074074074074,Không xác định,5,0.2105263157894736,15.2,6.482446564252142,5.312099820618339,False,False,True,False,4,4.35
154.0,Không xác định,7.0,22.0,3.0,3.0,2.851851851851852,Không xác định,6,0.3181818181818182,25.666666666666668,3.4964384986993684,6.398008547008547,False,True,False,False,4,1.7
35.0,Không xác định,3.281650616569468,10.665364503850771,4.0,5.0,4.0,Nội thất đầy đủ,9,0.3076923076923076,3.888888888888889,6.482446564252142,8.025048064353948,False,False,True,False,4,5.6
200.0,Tây Nam,8.0,25.0,11.0,3.0,1.0,Không xác định,14,0.32,14.285714285714286,6.950338094167041,7.432454273504272,False,False,True,False,4,6.29
28.0,Không xác định,2.935197542821371,9.539392014169458,3.0,2.0,1.0,Không xác định,5,0.3076923076923076,5.6,6.482446564252142,6.051920733388475,False,False,True,False,4,2.55
21.8,Không xác định,3.1,7.0,3.0,3.0,3.0,Nội thất cao cấp,6,0.4428571428571429,3.633333333333333,6.482446564252142,6.137671425796426,False,False,True,False,4,4.49
56.4,Đông Nam,4.0,14.0,2.0,2.0,2.0,Nội thất đầy đủ,4,0.2857142857142857,14.1,6.482446564252142,7.70881809116809,False,False,True,False,4,7.5
24.0,Tây,3.0,8.0,4.0,3.0,3.0,Nội thất đầy đủ,7,0.375,3.4285714285714284,6.482446564252142,5.312099820618339,False,False,True,False,4,1.75
60.0,Không xác định,4.5,12.0,5.0,5.0,4.0,Không xác định,10,0.375,6.0,6.482446564252142,6.266364283864284,False,False,True,False,4,5.0
60.0,Không xác định,4.0,15.0,3.0,3.0,5.0,Không xác định,6,0.2666666666666666,10.0,6.482446564252142,6.266364283864284,False,False,True,False,4,8.5
35.0,Không xác định,3.0,12.0,2.0,2.0,2.0,Hoàn thiện cơ bản,4,0.25,8.75,6.482446564252142,6.476104755643217,False,False,True,False,4,3.6
100.0,Không xác định,5.547001962252291,18.027756377319943,4.0,4.0,1.3888888888888888,Không xác định,8,0.3076923076923077,12.5,6.950338094167041,7.936649572649571,False,True,False,False,4,12.5
70.0,Không xác định,5.0,14.0,4.0,4.0,1.0,Không xác định,8,0.3571428571428571,8.75,6.482446564252142,6.051920733388475,False,False,True,False,4,7.9
40.0,Không xác định,4.0,10.0,2.0,3.0,2.0,Không xác định,5,0.4,8.0,6.482446564252142,6.137671425796426,False,False,True,False,4,3.9
72.0,Không xác định,4.0,18.0,3.0,4.0,4.0,Không xác định,7,0.2222222222222222,10.285714285714286,6.482446564252142,7.468589258653089,False,True,False,False,4,12.0
40.0,Không xác định,4.0,10.0,3.0,3.0,2.0,Nội thất cao cấp,6,0.4,6.666666666666667,6.482446564252142,7.658193951347797,False,False,True,False,4,5.15
55.0,Không xác định,5.0,11.0,3.0,2.0,2.0,Không xác định,5,0.4545454545454545,11.0,6.482446564252142,6.050771422309884,False,False,True,False,4,6.38
53.2,Nam,4.0,14.0,4.0,5.0,4.0,Không xác định,9,0.2857142857142857,5.911111111111111,6.482446564252142,5.4193894993895,False,False,True,False,4,6.6
16.9,Đông Nam,2.4,7.05,2.0,1.0,1.0,Nội thất đầy đủ,3,0.3404255319148936,5.633333333333333,6.482446564252142,6.051920733388475,False,False,True,False,4,2.48
40.0,Không xác định,3.5,12.0,2.0,2.0,2.0,Nội thất đầy đủ,4,0.2916666666666667,10.0,6.482446564252142,6.763887925845672,False,False,True,False,4,3.7
74.2,Không xác định,4.2,18.3,6.0,6.0,1.0,Không xác định,12,0.2295081967213114,6.183333333333334,6.482446564252142,7.866659453584309,False,True,False,False,4,10.2
88.0,Không xác định,4.0,22.0,3.0,1.0,1.0,Nội thất đầy đủ,4,0.1818181818181818,22.0,6.482446564252142,5.111358015000872,False,False,True,False,4,4.95
78.0,Không xác định,4.2,18.5,3.0,2.0,2.0,Nội thất đầy đủ,5,0.227027027027027,15.6,6.482446564252142,8.025048064353948,False,False,True,False,4,8.7
151.0,Tây Bắc,5.0,31.0,4.0,3.0,3.0,Không xác định,7,0.1612903225806451,21.571428571428573,4.048553761336204,5.294449192782526,False,False,True,False,4,5.9
100.0,Không xác định,8.7,11.7,4.0,3.0,4.0,Không xác định,7,0.7435897435897436,14.285714285714286,6.482446564252142,7.433289784289784,False,True,False,False,4,9.569
75.0,Tây,5.5,14.0,1.0,1.0,1.0,Hoàn thiện cơ bản,2,0.3928571428571428,37.5,6.398008547008547,6.398008547008547,False,False,False,True,2,0.85
95.0,Không xác định,5.4065487356324855,17.57128339080558,5.0,5.0,1.0555555555555556,Không xác định,10,0.3076923076923076,9.5,6.950338094167041,7.271349441157134,False,True,False,False,4,14.7
42.0,Không xác định,4.0,10.5,4.0,4.0,1.0,Không xác định,8,0.3809523809523809,5.25,6.482446564252142,6.953664968973188,False,False,True,False,4,7.35
46.7,Tây,3.5,15.2,2.0,2.0,2.0,Không xác định,4,0.2302631578947368,11.675,6.482446564252142,6.266364283864284,False,False,True,False,4,5.4
62.0,Không xác định,4.367713712793351,14.19506956657839,3.0,3.0,2.0,Không xác định,6,0.3076923076923077,10.333333333333334,6.950338094167041,7.271349441157134,False,False,True,False,4,4.69
100.0,Không xác định,7.1,17.0,4.0,3.0,2.0,Không xác định,7,0.4176470588235293,14.285714285714286,6.482446564252142,5.657502374169041,False,False,True,False,4,6.0
97.0,Đông Nam,6.0,16.5,2.0,1.0,1.0,Hoàn thiện cơ bản,3,0.3636363636363636,32.333333333333336,6.482446564252142,6.398008547008547,False,True,False,False,4,6.8
56.0,Không xác định,4.0,14.0,4.0,4.0,4.0,Không xác định,8,0.2857142857142857,7.0,6.482446564252142,6.953664968973188,False,True,False,False,4,16.789
77.0,Đông Nam,4.867474467555808,15.819292019556372,3.0,2.0,1.425925925925926,Không xác định,5,0.3076923076923077,15.4,6.950338094167041,6.911583445793973,False,False,True,False,4,4.5
30.0,Không xác định,5.0,6.0,3.0,3.0,1.0,Nội thất đầy đủ,6,0.8333333333333334,5.0,6.482446564252142,6.344234056541749,False,True,False,False,4,2.54
90.0,Không xác định,5.262348115842175,17.10263137648707,3.0,3.0,1.6666666666666667,Không xác định,6,0.3076923076923076,15.0,6.950338094167041,7.746320287899236,False,True,False,False,4,10.6
107.0,Đông,4.5,23.7,4.0,3.0,3.0,Không xác định,7,0.189873417721519,15.285714285714286,6.950338094167041,5.861671415004748,False,True,False,False,4,6.5
39.0,Nam,4.5,8.6,3.0,2.0,4.0,Nội thất đầy đủ,5,0.5232558139534884,7.8,9.333244740302431,6.398008547008547,False,False,True,False,4,7.4
38.0,Không xác định,4.0,10.0,6.0,3.0,1.0,Không xác định,9,0.4,4.222222222222222,9.333244740302431,7.003162393162394,False,False,True,False,4,7.95
36.0,Không xác định,4.1,9.2,2.0,2.0,2.0,Không xác định,4,0.4456521739130434,9.0,6.482446564252142,6.939547397047397,False,False,True,False,4,4.55
39.0,Tây,4.5,9.0,4.0,5.0,6.0,Hoàn thiện cơ bản,9,0.5,4.333333333333333,9.333244740302431,7.658240321769734,False,False,True,False,4,10.0
50.3,Không xác định,4.3,11.0,3.0,2.0,2.0,Không xác định,5,0.3909090909090909,10.06,6.482446564252142,7.57881339031339,False,True,False,False,4,7.5
49.0,Không xác định,4.0,12.5,2.0,2.0,1.3611111111111112,Không xác định,4,0.32,12.25,6.482446564252142,5.67736010320916,False,False,True,False,4,5.6
48.0,Không xác định,3.6,13.333333333333332,2.0,2.0,1.0,Nội thất đầy đủ,4,0.27,12.0,6.482446564252142,3.51800231000231,False,False,True,False,3,1.2
180.0,Không xác định,4.5,30.0,10.0,5.5,6.0,Nội thất đầy đủ,15,0.15,12.0,6.482446564252142,7.468589258653089,False,False,True,False,4,20.5
70.0,Không xác định,4.640954808922571,15.083103128998356,4.0,5.0,3.0,Nội thất cao cấp,9,0.3076923076923077,7.777777777777778,6.482446564252142,6.542857753357753,False,False,True,False,4,6.8
85.0,Không xác định,5.114083119567588,16.62077013859466,2.0,2.0,2.361111111111111,Không xác định,4,0.3076923076923076,21.25,6.950338094167041,6.917505341880341,False,True,False,False,4,6.6
80.0,Đông Nam,4.0,20.0,5.0,5.0,4.0,Nội thất cao cấp,10,0.2,8.0,6.482446564252142,5.97577087442472,False,False,False,True,4,7.69
100.0,Không xác định,6.0,17.0,3.0,3.0,1.851851851851852,Không xác định,6,0.3529411764705882,16.666666666666668,6.482446564252142,6.137671425796426,False,False,True,False,4,5.9
30.0,Không xác định,3.038218101251,9.87420882906575,4.0,4.0,4.0,Không xác định,8,0.3076923076923077,3.75,6.482446564252142,7.468589258653089,False,True,False,False,4,5.0
46.0,Không xác định,3.762159772503841,12.227019260637483,4.0,4.0,5.0,Nội thất cao cấp,8,0.3076923076923076,5.75,9.333244740302431,6.772005698005698,False,False,True,False,4,12.2
56.8,Đông,4.0,14.0,4.0,5.0,1.0,Không xác định,9,0.2857142857142857,6.311111111111111,6.482446564252142,6.776358363858364,False,True,False,False,4,8.8
45.0,Không xác định,4.0,11.5,2.0,2.0,2.0,Không xác định,4,0.3478260869565217,11.25,6.482446564252142,7.468589258653089,False,False,True,False,4,4.55
80.0,Tây,5.0,16.0,3.0,2.0,2.0,Hoàn thiện cơ bản,5,0.3125,16.0,6.950338094167041,6.398008547008547,False,True,False,False,4,13.5
46.0,Không xác định,3.3,15.0,5.0,1.0,1.0,Hoàn thiện cơ bản,6,0.22,7.666666666666667,6.482446564252142,7.475523171889838,False,False,True,False,4,7.8
72.0,Không xác định,4.0,18.0,4.0,3.0,1.0,Không xác định,7,0.2222222222222222,10.285714285714286,6.482446564252142,6.051920733388475,False,False,True,False,4,6.5
25.0,Không xác định,2.773500981126145,9.013878188659971,3.0,3.0,1.0,Không xác định,6,0.3076923076923077,4.166666666666667,6.482446564252142,6.759262108262107,False,False,True,False,4,5.0
108.0,Tây Nam,4.0,27.0,4.0,4.0,2.0,Không xác định,8,0.1481481481481481,13.5,6.482446564252142,6.181494752785892,False,True,False,False,4,13.2
