Thành phố,Phường/Xã,Diện tích (m2),Loại hình,Giấy tờ pháp lý,Hướng,Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Tình trạng nội thất,Giá bán (VND),Thành phố chính,Tình trạng nội thất_encoded,Giấy tờ pháp lý_encoded,Loại hình_grouped,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Hướng_grouped,Hướng_Nam,Hướng_Tây,Hướng_Tây Bắc,Hướng_Tây Nam,Hướng_Unknown,Hướng_Đông,Hướng_Đông Bắc,Hướng_Đông Nam,Thành phố chính_grouped,Thành phố chính_Khác,Thành phố chính_TP.HCM,Thành phố chính_Đà Nẵng,Phường/Xã_target_encoded,Thành phố_target_encoded
Tp Hồ Chí Minh,Phường Thạnh Mỹ Lợi (Quận 2 cũ),110.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,5.6,22.0,2.0,2.0,1.0,Hoàn thiện cơ bản,9000000000.0,TP.HCM,2,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,20266666666.666668,7783372663.267783
Bình Dương,Phường Dĩ An,148.2,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.1,15.0,4.0,3.0,3.0,Unknown,5950000000.0,Khác,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,Khác,True,False,False,5237241379.310345,5210152597.402597
Tp Hồ Chí Minh,Phường Bình Trị Đông,52.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,13.0,4.0,4.0,2.0,Nội thất đầy đủ,4000000000.0,TP.HCM,3,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,5822427272.727273,7783372663.267783
Đà Nẵng,Phường Hòa Cường Bắc,67.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Nam,4.1,15.0,3.0,3.0,3.0,Unknown,5150000000.0,Đà Nẵng,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Nam,True,False,False,False,False,False,False,False,Đà Nẵng,False,False,True,7817187500.0,7551963709.67742
Hà Nội,Phường Vạn Phúc,64.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,1.0,3.0,3.0,Unknown,16000000000.0,Hà Nội,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Hà Nội,False,False,False,10200000000.0,12621319905.21327
Tp Hồ Chí Minh,Phường 16,24.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,6.0,4.0,3.0,5.0,Nội thất đầy đủ,2900000000.0,TP.HCM,3,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7304200000.0,7783372663.267783
Bình Dương,Phường Phú Mỹ,141.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,6.4,22.0,2.0,2.0,1.0,Hoàn thiện cơ bản,2600000000.0,Khác,2,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Khác,True,False,False,9866296296.296297,5210152597.402597
Tp Hồ Chí Minh,Phường Bình Hưng Hoà B,60.0,"Nhà ngõ, hẻm",Đã có sổ,Tây,5.0,12.0,2.0,3.0,1.0,Hoàn thiện cơ bản,2880000000.0,TP.HCM,2,4.0,"Nhà ngõ, hẻm",False,True,False,Tây,False,True,False,False,False,False,False,False,TP.HCM,False,True,False,5350288461.538462,7783372663.267783
Lâm Đồng,Phường 11,200.0,Nhà biệt thự,Đã có sổ,Đông Nam,10.0,20.0,6.0,6.0,2.0,Nội thất cao cấp,14700000000.0,Khác,4,4.0,Nhà biệt thự,False,False,False,Đông Nam,False,False,False,False,False,False,False,True,Khác,True,False,False,7781877551.020409,6797421052.631579
Tp Hồ Chí Minh,Phường 10,72.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.0,18.0,3.0,3.0,3.0,Unknown,10500000000.0,TP.HCM,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,8043566666.666667,7783372663.267783
Tp Hồ Chí Minh,Phường 5,58.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,3.6,16.0,6.0,3.0,3.0,Unknown,8600000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7382754237.288136,7783372663.267783
Tp Hồ Chí Minh,Phường Thới An,66.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,16.0,4.0,5.0,3.0,Nội thất đầy đủ,6280000000.0,TP.HCM,3,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,9296022727.272728,7783372663.267783
Tp Hồ Chí Minh,Phường 18,111.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,8.2,14.0,5.0,5.0,1.0,Hoàn thiện cơ bản,7860000000.0,TP.HCM,2,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,4920000000.0,7783372663.267783
Tp Hồ Chí Minh,Phường Tây Thạnh,53.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.4,12.0,2.0,2.0,2.0,Hoàn thiện cơ bản,4200000000.0,TP.HCM,2,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,9881200000.0,7783372663.267783
Tp Hồ Chí Minh,Phường Trung Mỹ Tây,72.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.5,16.0,3.0,3.0,3.0,Unknown,5600000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6217083333.333333,7783372663.267783
Tp Hồ Chí Minh,Phường 9,52.0,"Nhà ngõ, hẻm",Đã có sổ,Bắc,4.0,13.0,5.0,3.0,3.0,Unknown,9000000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Bắc,False,False,False,False,False,False,False,False,TP.HCM,False,True,False,8176746666.666667,7783372663.267783
Tp Hồ Chí Minh,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),52.0,Nhà phố liền kề,Đã có sổ,Unknown,4.2,12.5,4.0,4.0,4.0,Nội thất cao cấp,7900000000.0,TP.HCM,4,4.0,Nhà phố liền kề,False,False,True,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,9655769230.76923,7783372663.267783
Tp Hồ Chí Minh,Phường 13,88.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.0,22.0,7.0,7.0,4.0,Unknown,11680000000.0,TP.HCM,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,10550155339.805826,7783372663.267783
Tp Hồ Chí Minh,Phường 15,35.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,2.0,3.0,3.0,Unknown,4200000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6976977941.176471,7783372663.267783
Tp Hồ Chí Minh,Phường 16,64.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bắc,4.0,16.0,4.0,3.0,3.0,Nội thất đầy đủ,5600000000.0,TP.HCM,3,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Bắc,False,False,False,False,False,False,False,False,TP.HCM,False,True,False,7304200000.0,7783372663.267783
Đà Nẵng,Phường Hòa Minh,70.0,"Nhà ngõ, hẻm",Đã có sổ,Bắc,4.1,17.1,3.0,3.0,3.0,Nội thất cao cấp,4990000000.0,Đà Nẵng,4,4.0,"Nhà ngõ, hẻm",False,True,False,Bắc,False,False,False,False,False,False,False,False,Đà Nẵng,False,False,True,6171857142.857142,7551963709.67742
Tp Hồ Chí Minh,Phường 11,90.2,"Nhà ngõ, hẻm",Đã có sổ,Unknown,7.8,12.0,11.0,7.0,3.0,Nội thất cao cấp,31000000000.0,TP.HCM,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7781877551.020409,7783372663.267783
Tp Hồ Chí Minh,Phường 16,70.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,3.0,3.0,3.0,Unknown,6480000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7304200000.0,7783372663.267783
Bình Dương,Phường Đông Hòa,70.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,15.0,3.0,3.0,3.0,Unknown,4850000000.0,Khác,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Khác,True,False,False,6666772727.272727,5210152597.402597
Tp Hồ Chí Minh,Phường 14,64.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.26,15.0,5.0,5.0,6.0,Hoàn thiện cơ bản,18700000000.0,TP.HCM,2,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6808232142.857142,7783372663.267783
Tp Hồ Chí Minh,Phường 15,75.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,5.0,6.0,5.0,Unknown,9500000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6976977941.176471,7783372663.267783
Hà Nội,Thị trấn Trạm Trôi,296.0,Nhà biệt thự,Đã có sổ,Unknown,14.0,15.0,8.0,6.0,5.0,Bàn giao thô,41500000000.0,Hà Nội,1,4.0,Nhà biệt thự,False,False,False,Unknown,False,False,False,False,True,False,False,False,Hà Nội,False,False,False,23075000000.0,12621319905.21327
Tp Hồ Chí Minh,Phường 2,24.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,3.2,7.6,2.0,3.0,3.0,Hoàn thiện cơ bản,3580000000.0,TP.HCM,2,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,9077087500.0,7783372663.267783
Vĩnh Long,Xã Mỹ Hòa,95.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Đông Nam,5.0,19.0,4.0,5.0,2.0,Hoàn thiện cơ bản,2800000000.0,Khác,2,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Đông Nam,False,False,False,False,False,False,False,True,Khác,True,False,False,2800000000.0,3096555555.5555553
Tây Ninh,Xã Thạnh Đông,249.5,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,11.8,31.5,2.0,1.0,3.0,Nội thất đầy đủ,3300000000.0,Khác,3,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,Khác,True,False,False,3300000000.0,1983304347.826087
Tp Hồ Chí Minh,Phường 2,64.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.0,16.0,2.0,2.0,3.0,Unknown,13900000000.0,TP.HCM,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,9077087500.0,7783372663.267783
Tp Hồ Chí Minh,Phường An Lạc,49.4,"Nhà ngõ, hẻm",Đã có sổ,Bắc,4.95,12.0,1.0,1.0,3.0,Unknown,4500000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Bắc,False,False,False,False,False,False,False,False,TP.HCM,False,True,False,6886272727.272727,7783372663.267783
Tây Ninh,Xã An Tịnh,200.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,5.0,40.0,2.0,1.0,1.0,Hoàn thiện cơ bản,850000000.0,Khác,2,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Khác,True,False,False,856666666.6666666,1983304347.826087
Tp Hồ Chí Minh,Phường 8,42.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,10.0,4.0,3.0,3.0,Nội thất đầy đủ,4480000000.0,TP.HCM,3,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6856638655.462185,7783372663.267783
Tp Hồ Chí Minh,Xã Đông Thạnh,48.0,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Unknown,3.5,13.0,2.0,2.0,3.0,Unknown,1680000000.0,TP.HCM,0,3.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,2393809523.8095236,7783372663.267783
Đắk Lắk,Xã Ea Kao,76.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Tây Nam,4.9,15.9,4.0,6.0,4.0,Nội thất đầy đủ,6400000000.0,Khác,3,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Tây Nam,False,False,False,True,False,False,False,False,Khác,True,False,False,6400000000.0,4763000000.0
Bình Dương,Phường Dĩ An,32.0,"Nhà ngõ, hẻm",Đang chờ sổ,Unknown,5.0,6.5,2.0,2.0,3.0,Nội thất cao cấp,920000000.0,Khác,4,2.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Khác,True,False,False,5237241379.310345,5210152597.402597
Đồng Nai,Phường Bửu Long,85.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.1,15.0,3.0,2.0,3.0,Nội thất cao cấp,2150000000.0,Khác,4,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,Khác,True,False,False,2678166666.6666665,3422517857.142857
Hà Nội,Phường Khương Đình,50.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,4.0,3.0,3.0,Nội thất cao cấp,8000000000.0,Hà Nội,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Hà Nội,False,False,False,9675555555.555555,12621319905.21327
Tp Hồ Chí Minh,Phường Tân Thành,44.8,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,4.0,3.0,3.0,Unknown,8000000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,8188777777.777778,7783372663.267783
Tp Hồ Chí Minh,Phường 5,53.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,14.0,4.0,5.0,3.0,Unknown,10000000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7382754237.288136,7783372663.267783
Bình Dương,Phường Đông Hòa,300.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,10.0,30.0,6.0,3.0,3.0,Unknown,980000000.0,Khác,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,Khác,True,False,False,6666772727.272727,5210152597.402597
Tp Hồ Chí Minh,Phường Bình Hưng Hòa,60.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.6,13.0,3.0,2.0,3.0,Hoàn thiện cơ bản,5050000000.0,TP.HCM,2,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6354028571.428572,7783372663.267783
Tp Hồ Chí Minh,Thị trấn Hóc Môn,200.5,"Nhà ngõ, hẻm",Đã có sổ,Unknown,11.0,19.0,3.0,3.0,3.0,Hoàn thiện cơ bản,7800000000.0,TP.HCM,2,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,3808000000.0,7783372663.267783
Hà Nội,Phường Xuân La,21.5,"Nhà ngõ, hẻm",Đã có sổ,Đông Bắc,2.0,9.0,2.0,2.0,4.0,Nội thất đầy đủ,2100000000.0,Hà Nội,3,4.0,"Nhà ngõ, hẻm",False,True,False,Đông Bắc,False,False,False,False,False,False,True,False,Hà Nội,False,False,False,15380000000.0,12621319905.21327
Tp Hồ Chí Minh,Thị trấn Nhà Bè,80.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,5.0,16.0,4.0,5.0,4.0,Nội thất cao cấp,9800000000.0,TP.HCM,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,5403188405.797101,7783372663.267783
Long An,Xã Mỹ Hạnh Nam,130.0,Nhà biệt thự,Đã có sổ,Tây,6.0,22.0,3.0,3.0,2.0,Nội thất đầy đủ,3250000000.0,Khác,3,4.0,Nhà biệt thự,False,False,False,Tây,False,True,False,False,False,False,False,False,Khác,True,False,False,2028846153.8461537,2784731707.3170733
Tp Hồ Chí Minh,Phường Phước Long B (Quận 9 cũ),117.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,6.5,18.0,2.0,3.0,3.0,Unknown,10500000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,12965217391.304348,7783372663.267783
Tp Hồ Chí Minh,Xã Vĩnh Lộc A,100.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,5.0,20.0,3.0,2.0,3.0,Nội thất cao cấp,760000000.0,TP.HCM,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,2755217391.304348,7783372663.267783
Tp Hồ Chí Minh,Phường An Lạc,58.4,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.0,14.5,5.0,3.0,3.0,Nội thất đầy đủ,9200000000.0,TP.HCM,3,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6886272727.272727,7783372663.267783
Đà Nẵng,Phường An Hải Bắc,95.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,5.0,19.0,4.0,4.0,3.0,Hoàn thiện cơ bản,7600000000.0,Đà Nẵng,2,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Đà Nẵng,False,False,True,6320000000.0,7551963709.67742
Hà Nội,Phường Ngọc Thụy,58.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,3.5,15.0,3.0,3.0,6.0,Nội thất cao cấp,18000000000.0,Hà Nội,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Hà Nội,False,False,False,12160000000.0,12621319905.21327
Tp Hồ Chí Minh,Phường 2,52.5,"Nhà mặt phố, mặt tiền",Đã có sổ,Đông Nam,3.5,15.0,3.0,4.0,4.0,Hoàn thiện cơ bản,9600000000.0,TP.HCM,2,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Đông Nam,False,False,False,False,False,False,False,True,TP.HCM,False,True,False,9077087500.0,7783372663.267783
Tp Hồ Chí Minh,Phường An Lạc,58.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.0,14.5,4.0,3.0,3.0,Unknown,9200000000.0,TP.HCM,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6886272727.272727,7783372663.267783
Tp Hồ Chí Minh,Phường 15,44.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,11.0,2.0,3.0,3.0,Unknown,5100000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6976977941.176471,7783372663.267783
Đà Nẵng,Phường Khuê Mỹ,90.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,5.0,18.0,3.0,3.0,3.0,Nội thất đầy đủ,10850000000.0,Đà Nẵng,3,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,Đà Nẵng,False,False,True,9587500000.0,7551963709.67742
Hà Nội,Phường Mộ Lao,27.0,"Nhà ngõ, hẻm",Đã có sổ,Tây Bắc,4.1,15.0,3.0,4.0,5.0,Nội thất đầy đủ,7900000000.0,Hà Nội,3,4.0,"Nhà ngõ, hẻm",False,True,False,Tây Bắc,False,False,True,False,False,False,False,False,Hà Nội,False,False,False,7900000000.0,12621319905.21327
Đà Nẵng,Phường Phước Mỹ,80.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Tây,5.0,16.0,3.0,2.0,2.0,Hoàn thiện cơ bản,13500000000.0,Đà Nẵng,2,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Tây,False,True,False,False,False,False,False,False,Đà Nẵng,False,False,True,13000000000.0,7551963709.67742
Tp Hồ Chí Minh,Phường 13,20.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,3.0,3.0,4.0,Nội thất cao cấp,4490000000.0,TP.HCM,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,10550155339.805826,7783372663.267783
Tp Hồ Chí Minh,Phường Hòa Thạnh,56.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,3.6,14.2,2.0,2.0,3.0,Unknown,5900000000.0,TP.HCM,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6398461538.461538,7783372663.267783
Tp Hồ Chí Minh,Xã Tân Kiên,80.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,2.0,3.0,3.0,Unknown,1000000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,1550466666.6666667,7783372663.267783
Tp Hồ Chí Minh,Phường 4,42.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.2,10.0,4.0,5.0,5.0,Nội thất cao cấp,9850000000.0,TP.HCM,4,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,8346871794.871795,7783372663.267783
Tp Hồ Chí Minh,Phường 11,80.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,5.5,15.0,5.0,5.0,5.0,Hoàn thiện cơ bản,27000000000.0,TP.HCM,2,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7781877551.020409,7783372663.267783
Tp Hồ Chí Minh,Phường Bình Trị Đông,44.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,11.0,3.0,2.0,2.0,Hoàn thiện cơ bản,4750000000.0,TP.HCM,2,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,5822427272.727273,7783372663.267783
Tp Hồ Chí Minh,Phường An Lạc,80.0,Nhà phố liền kề,Đã có sổ,Unknown,4.0,20.0,4.0,2.0,2.0,Unknown,6480000000.0,TP.HCM,0,4.0,Nhà phố liền kề,False,False,True,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6886272727.272727,7783372663.267783
Tp Hồ Chí Minh,Phường Tân Thuận Tây,58.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.0,14.5,6.0,3.0,4.0,Nội thất cao cấp,17800000000.0,TP.HCM,4,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,8502555555.555555,7783372663.267783
Hà Nội,Phường Văn Quán,33.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.1,15.0,3.0,3.0,3.0,Unknown,6950000000.0,Hà Nội,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,Hà Nội,False,False,False,14822857142.857143,12621319905.21327
Long An,Xã Mỹ Hạnh Nam,170.0,Nhà biệt thự,Đang chờ sổ,Unknown,6.0,16.0,3.0,3.0,3.0,Unknown,2600000000.0,Khác,0,2.0,Nhà biệt thự,False,False,False,Unknown,False,False,False,False,True,False,False,False,Khác,True,False,False,2028846153.8461537,2784731707.3170733
Tp Hồ Chí Minh,Phường Phú Mỹ,90.0,Nhà biệt thự,Đã có sổ,Unknown,5.0,18.0,4.0,5.0,4.0,Nội thất cao cấp,18900000000.0,TP.HCM,4,4.0,Nhà biệt thự,False,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,9866296296.296297,7783372663.267783
Tp Hồ Chí Minh,Xã Trung Chánh,60.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.0,15.0,4.0,4.0,3.0,Unknown,6500000000.0,TP.HCM,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,3810454545.4545455,7783372663.267783
Đà Nẵng,Phường Hòa Xuân,100.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Đông Bắc,5.0,20.0,3.0,3.0,3.0,Nội thất cao cấp,8550000000.000001,Đà Nẵng,4,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Đông Bắc,False,False,False,False,False,False,True,False,Đà Nẵng,False,False,True,9119416666.666666,7551963709.67742
Tp Hồ Chí Minh,Phường Bình Hưng Hoà B,48.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,12.0,4.0,3.0,3.0,Unknown,4950000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,5350288461.538462,7783372663.267783
Hà Nội,Phường Khương Trung,48.0,Nhà phố liền kề,Đã có sổ,Unknown,4.1,15.0,4.0,3.0,3.0,Unknown,21000000000.0,Hà Nội,0,4.0,Nhà phố liền kề,False,False,True,Unknown,False,False,False,False,True,False,False,False,Hà Nội,False,False,False,12990909090.90909,12621319905.21327
Tp Hồ Chí Minh,Phường Phú Thuận,65.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,18.3,2.0,2.0,2.0,Unknown,4900000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7189367346.938775,7783372663.267783
Tp Hồ Chí Minh,Phường Sơn Kỳ,64.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.0,16.0,5.0,5.0,4.0,Nội thất cao cấp,10000000000.0,TP.HCM,4,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6246666666.666667,7783372663.267783
Tp Hồ Chí Minh,Phường 16,45.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,11.0,2.0,2.0,2.0,Nội thất đầy đủ,4880000000.0,TP.HCM,3,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7304200000.0,7783372663.267783
