Diện tích (m2),Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Giá_per_m2,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_Không có sổ,Giấy tờ pháp lý_Sổ chung / công chứng vi bằng,Giấy tờ pháp lý_Đang chờ sổ,Giấy tờ pháp lý_Đã có sổ,Hướng_Không xác định,Hướng_Nam,Hướng_Tây,Hướng_Tây Bắc,Hướng_Tây Nam,Hướng_Đông,Hướng_Đông Bắc,Hướng_Đông Nam,Tình trạng nội thất_Hoàn thiện cơ bản,Tình trạng nội thất_Không xác định,Tình trạng nội thất_Nội thất cao cấp,Tình trạng nội thất_Nội thất đầy đủ,Phường/Xã_encoded,Thành phố_encoded,Diện tích (m2)_log,Giá_per_m2_log,Giá bán_numeric_log
21.0,3.0,7.0,2.0,3.0,2.0,140476190.47619048,5.0,0.42857142857142855,4.2,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6173937500.0,6466669433.246384,3.091042453358316,18.76054857669336,21.80507100763712
64.2,4.0,16.0,2.0,3.0,3.0,84890965.73208722,5.0,0.25,12.84,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,5653570175.438597,6466669433.246384,4.177459468932607,18.256878246705465,22.41888144580505
15.0,3.3,5.5,2.0,2.0,2.0,172000000.0,4.0,0.6,3.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,7844103896.103896,6466669433.246384,2.772588722239781,18.963005040591682,21.671055236267534
96.0,5.0,19.0,2.0,2.0,3.0,78125000.0,4.0,0.2631578947368421,24.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7558333333.333333,6466669433.246384,4.574710978503383,18.17382067882084,22.73816885762201
72.5,5.0,14.0,2.0,2.0,3.0,104551724.13793103,4.0,0.35714285714285715,18.125,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,7803235294.117647,7027260869.565217,4.297285406218791,18.465192484304705,22.748779036732618
80.0,4.0,20.0,3.0,2.0,1.0,52500000.0,5.0,0.2,16.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,3942916666.6666665,6466669433.246384,4.394449154672439,17.77632374660947,22.15835036247383
150.0,5.0,30.0,3.0,2.0,1.0,18600000.0,5.0,0.16666666666666666,30.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2070000000.0,4763000000.0,5.017279836814924,16.73867219244687,21.749307433138107
90.0,4.0,13.0,3.0,2.0,2.0,19444444.444444444,5.0,0.3076923076923077,18.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,2579846153.8461537,2831944954.1284404,4.51085950651685,16.783072005980138,21.282881625453264
80.0,4.5,15.0,3.0,2.0,2.0,38750000.0,5.0,0.3,16.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,1987500000.0,2831944954.1284404,4.394449154672439,17.47264133957008,21.854667948760092
88.4,6.8,13.0,3.0,3.0,2.0,14140271.493212668,6.0,0.5230769230769231,14.733333333333334,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,1250000000.0,4363745098.039216,4.493120682179469,16.46453748933702,20.94640938906062
24.0,4.0,6.0,4.0,3.0,5.0,120833333.33333333,7.0,0.6666666666666666,3.4285714285714284,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6032635135.135135,6466669433.246384,3.2188758248682006,18.609922751866755,21.787976574283668
33.0,3.1,11.0,4.0,3.0,3.0,281818181.8181818,7.0,0.2818181818181818,4.714285714285714,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,7844103896.103896,6466669433.246384,3.5263605246161616,19.456772679187527,22.95328023721315
25.0,4.0,13.0,3.0,4.0,5.0,224000000.0,7.0,0.3076923076923077,3.5714285714285716,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6633571428.571428,6466669433.246384,3.258096538021482,19.2271566142836,22.446032434866087
55.0,4.0,13.0,5.0,3.0,2.0,345454545.45454544,8.0,0.3076923076923077,6.875,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,13770000000.0,9381090243.90244,4.02535169073515,19.660371633775117,23.667704816165482
52.0,4.0,13.0,3.0,3.0,3.0,90000000.0,6.0,0.3076923076923077,8.666666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6936442622.95082,6466669433.246384,3.970291913552122,18.31532023940565,22.26656394708964
40.0,5.0,8.0,4.0,4.0,5.0,191250000.0,8.0,0.625,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,8181161764.705882,6466669433.246384,3.713572066704308,19.06909203589968,22.757971484915576
86.0,5.0,17.0,3.0,3.0,2.0,54651162.79069767,6.0,0.29411764705882354,14.333333333333334,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,5028960000.0,6466669433.246384,4.465908118654584,17.81648106770679,22.27082834587519
115.0,4.0,13.0,2.0,3.0,2.0,22521739.13043478,5.0,0.3076923076923077,23.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2280900000.0,2831944954.1284404,4.7535901911063645,16.92999162869615,21.67492371304396
76.0,4.5,17.0,3.0,4.0,4.0,163157894.7368421,7.0,0.2647058823529412,10.857142857142858,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,11308333333.333334,9381090243.90244,4.343805421853684,18.910228975400102,23.240962309638046
21.0,3.0,7.0,4.0,4.0,3.0,83333333.33333333,8.0,0.42857142857142855,2.625,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,10463750000.0,6466669433.246384,3.091042453358316,18.23835919915841,21.282881625453264
100.0,4.0,25.0,6.0,3.0,3.0,98000000.0,9.0,0.16,11.11111111111111,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,7817513513.513514,6466669433.246384,4.61512051684126,18.400478046838927,23.00564822272498
15.0,4.0,13.0,2.0,3.0,2.0,190666666.66666666,5.0,0.3076923076923077,3.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6622519685.039371,6466669433.246384,2.772588722239781,19.066037265920716,21.774087462127824
16.8,3.9,4.3,4.0,3.0,5.0,177380952.3809524,7.0,0.9069767441860466,2.4,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,6135327868.852459,6466669433.246384,2.8791984572980396,18.993810256692093,21.815189137799294
56.0,4.0,14.0,4.0,4.0,5.0,107142857.14285715,8.0,0.2857142857142857,7.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5097545454.545455,6466669433.246384,4.04305126783455,18.48967362477265,22.515025306341133
100.0,4.5,15.0,2.0,2.0,2.0,48500000.0,4.0,0.3,25.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,4667500000.0,7027260869.565217,4.61512051684126,17.697074376526267,22.302244542101988
63.0,4.5,13.0,3.0,3.0,2.0,111111111.1111111,6.0,0.34615384615384615,10.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6173937500.0,6466669433.246384,4.1588830833596715,18.526041268610193,22.66917598614458
68.0,5.2,13.0,4.0,3.0,3.0,120588235.29411763,7.0,0.4,9.714285714285714,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,6117484375.0,6466669433.246384,4.23410650459726,18.607892294333194,22.82739999133857
58.2,5.0,15.4,3.0,1.0,3.0,72164948.45360824,4.0,0.3246753246753247,14.55,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,2346363636.3636365,6466669433.246384,4.0809215418899605,18.094465021355486,22.15835036247383
15.0,2.4,6.5,2.0,2.0,2.0,86600000.0,4.0,0.3692307692307692,3.75,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,6949100671.14094,6466669433.246384,2.772588722239781,18.276810385080008,20.984860575404696
70.0,7.0,10.0,4.0,4.0,2.0,83571428.57142857,8.0,0.7,8.75,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4328129629.62963,6466669433.246384,4.2626798770413155,18.24121226810663,22.489707498361117
122.5,5.0,24.5,3.0,1.0,1.0,13795918.367346939,4.0,0.20408163265306123,30.625,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,1690000000.0,2831944954.1284404,4.816241156068032,16.439883408381817,21.247994366473108
100.0,4.0,13.0,3.0,2.0,2.0,55000000.0,5.0,0.3076923076923077,20.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4278809523.8095236,6466669433.246384,4.61512051684126,17.822843761378564,22.428013929366653
32.0,4.0,8.0,2.0,2.0,2.0,49312500.0,4.0,0.5,8.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,6527738095.238095,6466669433.246384,3.4965075614664802,17.7136881768492,21.179424060003807
13.2,3.0,4.4,2.0,1.0,3.0,46969696.96969697,3.0,0.6818181818181818,4.3999999999999995,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,4328129629.62963,6466669433.246384,2.653241964607215,17.665013227701408,20.245230037616313
75.0,5.0,15.0,6.0,3.0,3.0,213333333.33333334,9.0,0.3333333333333333,8.333333333333334,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6291113207.54717,6466669433.246384,4.330733340286331,19.178366450337382,23.49585455924869
90.9,4.8,18.5,1.0,1.0,1.0,66556655.665566556,2.0,0.2594594594594595,45.45,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6231481481.481482,6466669433.246384,4.520701029361642,18.01356412283052,22.52332410915445
50.0,4.0,12.5,2.0,1.0,2.0,80000000.0,3.0,0.32,16.666666666666668,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,7021949152.542373,6466669433.246384,3.9318256327243257,18.197537205138154,22.109560198316302
92.0,4.0,13.0,2.0,1.0,1.0,26086956.52173913,3.0,0.3076923076923077,30.666666666666668,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,4985988095.238095,4013214285.714286,4.532599493153256,17.076946035584605,21.59873457471698
35.0,4.0,13.0,2.0,2.0,2.0,120000000.0,4.0,0.3076923076923077,8.75,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,3250000000.0,9381090243.90244,3.58351893845611,18.603002309079653,22.15835036247383
113.0,6.0,19.0,2.0,1.0,1.0,30884955.75221239,3.0,0.3157894736842105,37.666666666666664,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,6736363636.363636,4363745098.039216,4.736198448394496,17.24577978682663,21.97316757344728
60.0,5.6,11.0,2.0,3.0,2.0,90833333.33333333,5.0,0.509090909090909,12.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7789496503.496504,6466669433.246384,4.110873864173311,18.324536894408638,22.41888144580505
104.0,4.0,13.0,4.0,3.0,33.0,57692307.692307696,7.0,0.3076923076923077,14.857142857142858,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6798836734.693877,6466669433.246384,4.653960350157523,17.870634424366425,22.515025306341133
55.0,5.0,11.0,4.0,4.0,4.0,123454545.45454545,8.0,0.45454545454545453,6.875,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5080400000.0,6466669433.246384,4.02535169073515,18.63138360138469,22.638716778664293
112.0,4.5,17.0,3.0,3.0,3.0,84732142.85714285,6.0,0.2647058823529412,18.666666666666668,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7817513513.513514,6466669433.246384,4.727387818712341,18.25500559007505,22.973504449673623
48.4,4.0,12.0,2.0,2.0,3.0,185950413.2231405,4.0,0.3333333333333333,12.1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,9419909090.90909,6466669433.246384,3.899950424193877,19.04099060593782,22.920490414393743
18.0,3.6,5.0,1.0,2.0,2.0,31666666.666666668,3.0,0.72,6.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2664166666.6666665,6466669433.246384,2.9444389791664403,17.270775192475654,20.161146920547257
130.0,5.0,30.0,4.0,3.0,3.0,46923076.92307692,7.0,0.16666666666666666,18.571428571428573,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3563437500.0,6466669433.246384,4.875197323201151,17.66402017898157,22.53155460828961
25.0,3.5,7.0,2.0,3.0,2.0,207200000.0,5.0,0.5,5.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,7673746835.443038,6466669433.246384,3.258096538021482,19.149195073175857,22.368070893410852
153.0,4.5,35.0,8.0,3.0,4.0,90849673.20261438,11.0,0.12857142857142856,13.909090909090908,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6085953846.153846,6466669433.246384,5.0369526024136295,18.324716766697815,23.355154677155
58.0,4.0,14.0,4.0,3.0,2.0,117241379.31034483,7.0,0.2857142857142857,8.285714285714286,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6135327868.852459,6466669433.246384,4.07753744390572,18.579745447111463,22.64018844927553
34.6,4.0,13.0,4.0,3.0,2.0,91040462.42774566,7.0,0.3076923076923077,4.942857142857143,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,8181161764.705882,6466669433.246384,3.572345637857985,18.3268146187044,21.870668290101413
90.0,5.0,18.0,5.0,5.0,2.0,52444444.44444445,10.0,0.2777777777777778,9.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4985988095.238095,6466669433.246384,4.51085950651685,17.775264985281407,22.27507463675574
35.0,4.0,13.0,3.0,3.0,2.0,142857142.85714287,6.0,0.3076923076923077,5.833333333333333,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6135327868.852459,6466669433.246384,3.58351893845611,18.7773556948911,22.33270374958051
88.1,22.0,21.0,2.0,2.0,1.0,138479001.13507378,4.0,1.0476190476190477,22.025,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,4923611111.111111,6466669433.246384,4.489759334476764,18.7462292629648,23.22470178876759
74.0,5.5,16.0,3.0,3.0,2.0,125000000.0,6.0,0.34375,12.333333333333334,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,8359421052.631579,6466669433.246384,4.31748811353631,18.643824303266577,22.947889388578854
42.0,4.2,10.0,4.0,5.0,5.0,234523809.52380952,9.0,0.42000000000000004,4.666666666666667,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,7844103896.103896,6466669433.246384,3.7612001156935624,19.273067678111,23.01073729223193
113.8,9.0,12.7,6.0,6.0,2.0,175746924.4288225,12.0,0.7086614173228347,9.483333333333333,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7396108433.73494,6466669433.246384,4.743191483885466,18.984555594498172,23.7189981105504
52.0,4.0,13.0,3.0,3.0,2.0,76923076.92307693,6.0,0.3076923076923077,8.666666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,7790000000.0,6466669433.246384,3.970291913552122,18.158316492484875,22.109560198316302
20.0,4.0,13.0,2.0,1.0,1.0,34000000.0,3.0,0.3076923076923077,6.666666666666667,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,3231666666.6666665,6466669433.246384,3.044522437723423,17.341871111992198,20.337603357605015
155.0,4.7,33.0,2.0,2.0,3.0,55483870.96774194,4.0,0.14242424242424243,38.75,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5579543478.26087,6466669433.246384,5.049856007249537,17.83160294130988,22.875028040322153
