Diện tích (m2),Hướng,Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Tình trạng nội thất,Giá_per_m2,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,Thành phố_encoded,Phường/Xã_encoded,Loại hình_Nhà biệt thự,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_encoded,Giá
60.0,Không xác định,5.0,12.0,3.0,2.0,2.0,Nội thất đầy đủ,0.0248333333333333,5,0.4166666666666667,12.0,4.071625333867521,5.001255341880341,False,False,True,False,4,1.49
100.0,Không xác định,5.0,20.0,4.0,3.0,2.0,Nội thất đầy đủ,0.0615,7,0.25,14.285714285714286,6.460090305209852,5.593504273504274,False,False,True,False,4,6.15
58.0,Không xác định,4.0,14.0,3.0,3.0,3.0,Không xác định,0.1224137931034482,6,0.2857142857142857,9.666666666666666,6.460090305209852,7.658193951347797,False,False,True,False,4,7.1
65.0,Không xác định,7.7,9.0,1.0,1.0,3.611111111111111,Không xác định,0.0692307692307692,2,0.8555555555555556,32.5,6.460090305209852,5.928127662460995,False,False,True,False,4,4.5
52.0,Không xác định,4.0,12.5,2.0,2.0,1.4444444444444444,Không xác định,0.1519230769230769,4,0.32,13.0,6.460090305209852,7.57881339031339,False,False,True,False,2,7.9
92.0,Không xác định,4.0,23.0,4.0,4.0,1.2777777777777777,Không xác định,0.1630434782608695,8,0.1739130434782608,11.5,6.460090305209852,7.866659453584309,False,True,False,False,4,15.0
44.0,Không xác định,4.0,11.0,5.0,3.0,5.0,Nội thất cao cấp,0.3068181818181818,8,0.3636363636363636,5.5,6.460090305209852,6.181494752785892,False,True,False,False,4,13.5
180.0,Không xác định,9.0,20.0,10.0,5.5,1.0,Không xác định,0.0377777777777777,15,0.45,12.0,6.460090305209852,5.344289784289784,False,True,False,False,4,6.8
80.0,Không xác định,4.9613893835683385,16.1245154965971,4.0,5.0,4.0,Nội thất cao cấp,0.1149999999999999,9,0.3076923076923077,8.88888888888889,6.460090305209852,7.866659453584309,False,False,True,False,4,9.2
111.0,Tây Bắc,4.0,28.0,1.0,1.0,2.0,Không xác định,0.0855855855855855,2,0.1428571428571428,55.5,6.460090305209852,6.820469663395588,False,False,True,False,4,9.5
48.0,Không xác định,4.0,12.0,4.0,4.0,1.0,Không xác định,0.103125,8,0.3333333333333333,6.0,6.460090305209852,5.219528182028181,False,False,True,False,4,4.95
38.0,Không xác định,3.4194016570604413,11.113055385446437,4.0,4.0,1.0,Không xác định,0.2434210526315789,8,0.3076923076923076,4.75,9.50365182305874,6.184621959237344,False,False,True,False,4,9.25
72.0,Không xác định,4.0,18.0,3.0,2.0,1.3333333333333333,Không xác định,0.0548611111111111,5,0.2222222222222222,14.4,4.071625333867521,5.4425511441963055,False,False,True,False,4,3.95
40.0,Không xác định,4.0,10.0,4.0,4.0,5.0,Không xác định,0.275,8,0.4,5.0,9.50365182305874,7.685339031339032,False,False,True,False,4,11.0
50.0,Không xác định,8.1,6.2,2.0,2.0,2.0,Không xác định,0.107,4,1.3064516129032258,12.5,6.460090305209852,6.181494752785892,False,False,True,False,4,5.35
72.0,Đông Nam,4.2,17.0,3.0,3.0,2.0,Nội thất đầy đủ,0.065,6,0.2470588235294117,12.0,6.460090305209852,5.780818091168091,False,False,True,False,4,4.68
88.0,Không xác định,5.2,16.923076923076923,5.0,6.0,4.0,Không xác định,0.1363636363636363,11,0.3072727272727272,8.0,7.04928547008547,6.398008547008547,False,True,False,False,4,12.0
101.2,Không xác định,4.6,22.0,3.0,2.0,3.0,Nội thất đầy đủ,0.0513833992094861,5,0.209090909090909,20.24,3.293273504273504,4.868803418803419,False,True,False,False,4,5.2
60.0,Không xác định,3.0,20.0,2.0,1.0,1.0,Hoàn thiện cơ bản,0.0325,3,0.15,20.0,6.460090305209852,7.29128485776247,False,True,False,False,3,1.95
75.0,Không xác định,5.0,15.0,3.0,3.0,1.3888888888888888,Không xác định,0.0893333333333333,6,0.3333333333333333,12.5,6.460090305209852,5.965004273504273,False,False,False,True,4,6.7
43.0,Không xác định,3.6374124361651967,11.821590417536887,3.0,3.0,1.0,Không xác định,0.1360465116279069,6,0.3076923076923077,7.166666666666667,9.50365182305874,6.59077580539119,False,False,True,False,4,5.85
33.0,Tây Bắc,3.0,11.0,3.0,3.0,4.0,Không xác định,0.1629999999999999,6,0.2727272727272727,5.5,6.460090305209852,6.953664968973188,False,False,True,False,4,5.379
50.0,Không xác định,4.0,13.0,2.0,2.0,2.0,Không xác định,0.132,4,0.3076923076923077,12.5,6.460090305209852,6.759262108262107,False,False,True,False,4,6.6
70.0,Không xác định,5.0,14.0,2.0,2.0,2.0,Không xác định,0.0671428571428571,4,0.3571428571428571,17.5,6.460090305209852,6.776358363858364,False,False,True,False,4,4.7
46.0,Không xác định,3.762159772503841,12.227019260637483,4.0,4.0,1.0,Không xác định,0.1369565217391304,8,0.3076923076923076,5.75,6.460090305209852,7.606695636527216,False,False,True,False,4,6.3
63.0,Không xác định,4.0,16.0,1.0,1.0,3.5,Không xác định,0.0936507936507936,2,0.25,31.5,6.460090305209852,7.29128485776247,False,False,True,False,4,5.9
40.0,Không xác định,3.508232077228117,11.40175425099138,4.0,4.0,5.0,Nội thất đầy đủ,0.21225,8,0.3076923076923077,5.0,9.50365182305874,6.37077580539119,False,False,True,False,4,8.49
54.0,Tây Bắc,4.0,13.5,2.0,3.0,2.0,Hoàn thiện cơ bản,0.137037037037037,5,0.2962962962962963,10.8,6.460090305209852,6.542857753357753,False,False,True,False,4,7.4
70.0,Không xác định,4.640954808922571,15.083103128998356,3.0,3.0,2.0,Không xác định,0.0571428571428571,6,0.3076923076923077,11.666666666666666,6.460090305209852,5.4193894993895,False,False,True,False,4,4.0
30.0,Không xác định,3.7,8.0,3.0,3.0,5.0,Nội thất đầy đủ,0.2616666666666666,6,0.4625,5.0,9.50365182305874,6.398008547008547,False,True,False,False,4,7.85
70.0,Không xác định,4.0,17.5,2.0,2.0,1.0,Không xác định,0.0692857142857142,4,0.2285714285714285,17.5,4.071625333867521,5.4425511441963055,False,False,True,False,4,4.85
25.0,Tây,4.1,6.0,2.0,2.0,2.0,Nội thất đầy đủ,0.146,4,0.6833333333333332,6.25,6.460090305209852,6.276877670940171,False,False,True,False,4,3.65
56.0,Tây,4.0,14.0,3.0,2.0,2.0,Hoàn thiện cơ bản,0.1107142857142857,5,0.2857142857142857,11.2,7.04928547008547,6.5362553418803415,False,True,False,False,4,6.2
80.0,Không xác định,4.0,20.0,2.0,2.0,2.0,Không xác định,0.075,4,0.2,20.0,6.460090305209852,5.928127662460995,False,False,True,False,4,6.0
65.0,Không xác định,4.0,16.25,4.0,4.0,1.0,Không xác định,0.0923076923076923,8,0.2461538461538461,8.125,6.460090305209852,6.476104755643217,False,False,True,False,4,6.0
24.0,Không xác định,6.0,4.0,3.0,2.0,1.0,Nội thất đầy đủ,0.2166666666666666,5,1.5,4.8,6.460090305209852,6.759262108262107,False,False,True,False,4,5.2
130.0,Không xác định,5.0,30.0,3.0,4.0,3.0,Nội thất đầy đủ,0.1346153846153846,7,0.1666666666666666,18.571428571428573,6.460090305209852,6.792954460470085,False,True,False,False,4,17.5
160.3,Không xác định,5.0,32.06,7.0,6.0,1.2722222222222224,Không xác định,0.0255770430442919,13,0.1559575795383655,12.330769230769231,4.071625333867521,4.742984757834758,False,False,True,False,4,4.1
56.0,Không xác định,4.0,14.0,5.0,5.0,5.0,Nội thất cao cấp,0.125,10,0.2857142857142857,5.6,6.460090305209852,7.658193951347797,False,False,True,False,4,7.0
25.0,Không xác định,2.773500981126145,9.013878188659971,2.0,2.0,1.0,Không xác định,0.0956,4,0.3076923076923077,6.25,6.460090305209852,6.542857753357753,False,False,True,False,4,2.39
110.0,Không xác định,6.5,16.923076923076923,1.0,1.0,6.111111111111111,Không xác định,0.1009090909090909,2,0.3840909090909091,55.0,6.460090305209852,8.387476495726496,False,False,True,False,4,11.1
60.0,Không xác định,4.0,16.0,4.0,4.0,3.0,Không xác định,0.155,8,0.25,7.5,6.460090305209852,8.387476495726496,False,False,False,True,4,9.3
72.0,Không xác định,4.0,18.0,2.0,1.0,2.0,Nội thất đầy đủ,0.0680555555555555,3,0.2222222222222222,24.0,6.460090305209852,6.792954460470085,False,False,True,False,4,4.9
48.0,Không xác định,4.0,12.0,5.0,6.0,5.0,Nội thất cao cấp,0.1520833333333333,11,0.3333333333333333,4.363636363636363,6.460090305209852,6.010573645340636,False,False,True,False,4,7.3
40.0,Không xác định,4.0,10.0,3.0,2.0,2.0,Hoàn thiện cơ bản,0.11625,5,0.4,8.0,6.460090305209852,6.763887925845672,False,False,True,False,4,4.65
62.0,Không xác định,3.8,16.0,4.0,4.0,5.0,Không xác định,0.1475806451612903,8,0.2375,7.75,6.460090305209852,7.57881339031339,False,True,False,False,4,9.15
90.0,Không xác định,5.262348115842175,17.10263137648707,3.0,2.0,1.6666666666666667,Không xác định,0.0194444444444444,5,0.3076923076923076,18.0,3.293273504273504,3.635724596391263,False,False,True,False,4,1.75
22.0,Không xác định,2.601774542351964,8.455767262643882,3.0,3.0,1.0,Không xác định,0.1735454545454545,6,0.3076923076923077,3.6666666666666665,9.50365182305874,6.398008547008547,False,False,True,False,4,3.818
53.0,Tây Nam,4.038278384125134,13.124404748406688,4.0,4.0,1.0,Không xác định,0.1679245283018868,8,0.3076923076923076,6.625,6.460090305209852,7.866659453584309,False,False,True,False,4,8.9
62.0,Không xác định,4.367713712793351,14.19506956657839,5.0,5.0,1.0,Không xác định,0.1129032258064516,10,0.3076923076923077,6.2,6.460090305209852,8.083796050692603,False,False,True,False,4,7.0
60.0,Tây Bắc,4.0,12.0,3.0,2.0,1.0,Nội thất cao cấp,0.0291666666666666,5,0.3333333333333333,12.0,3.293273504273504,4.868803418803419,False,False,True,False,3,1.75
81.0,Đông Nam,4.0,20.5,3.0,2.0,2.0,Không xác định,0.0839506172839506,5,0.1951219512195122,16.2,6.460090305209852,6.820469663395588,False,False,True,False,4,6.8
84.0,Đông Nam,4.0,21.0,4.0,6.0,5.0,Nội thất cao cấp,0.2011904761904761,10,0.1904761904761904,8.4,6.460090305209852,7.468589258653089,False,True,False,False,4,16.9
52.0,Không xác định,4.3,12.0,4.0,3.0,4.0,Không xác định,0.1124999999999999,7,0.3583333333333333,7.428571428571429,6.460090305209852,5.895557929724596,False,False,True,False,4,5.85
48.0,Không xác định,4.0,12.0,4.0,3.0,3.0,Nội thất đầy đủ,0.1052083333333333,7,0.3333333333333333,6.857142857142857,6.460090305209852,6.395365190365189,False,False,True,False,4,5.05
86.0,Không xác định,5.5,15.7,3.0,1.0,1.5925925925925926,Nội thất đầy đủ,0.0159302325581395,4,0.3503184713375796,21.5,4.071625333867521,5.294449192782526,False,False,True,False,4,1.37
150.0,Không xác định,6.0,25.0,2.0,1.0,4.166666666666667,Không xác định,0.0533333333333333,3,0.24,50.0,6.460090305209852,8.505627670940171,False,False,True,False,4,8.0
24.8,Không xác định,4.6,5.391304347826088,4.0,3.0,5.0,Nội thất đầy đủ,0.3366935483870967,7,0.8532258064516127,3.542857142857143,9.50365182305874,6.398008547008547,False,False,True,False,4,8.35
91.0,Không xác định,5.0,19.0,6.0,6.0,6.0,Nội thất đầy đủ,0.1978021978021978,12,0.2631578947368421,7.583333333333333,6.460090305209852,6.763887925845672,False,False,True,False,4,18.0
64.0,Không xác định,5.0,12.0,5.0,5.0,3.0,Nội thất cao cấp,0.08671875,10,0.4166666666666667,6.4,6.460090305209852,5.312099820618339,False,False,True,False,4,5.55
45.0,Không xác định,3.721042037676254,12.093386622447824,3.0,3.0,1.0,Nội thất cao cấp,0.0955555555555555,6,0.3076923076923077,7.5,6.460090305209852,6.476104755643217,False,False,True,False,4,4.3
62.0,Không xác định,4.367713712793351,14.19506956657839,4.0,3.0,4.0,Nội thất cao cấp,0.1048387096774193,7,0.3076923076923077,8.857142857142858,6.460090305209852,5.888005698005698,False,False,True,False,4,6.5
27.0,Tây Bắc,5.2,5.4,2.0,2.0,2.0,Nội thất đầy đủ,0.1348148148148148,4,0.9629629629629628,6.75,6.460090305209852,6.137671425796426,False,False,False,True,4,3.64
70.0,Không xác định,5.0,14.0,3.0,3.0,3.0,Không xác định,0.0928571428571428,6,0.3571428571428571,11.666666666666666,6.460090305209852,6.820469663395588,False,False,True,False,4,6.5
66.0,Không xác định,4.506405697192864,14.64581851587681,2.0,2.0,1.8333333333333333,Không xác định,0.0878787878787878,4,0.3076923076923076,16.5,5.118204273504274,6.552314266929652,False,True,False,False,4,5.8
76.0,Không xác định,5.1,15.0,3.0,2.0,2.0,Nội thất đầy đủ,0.0763157894736842,5,0.3399999999999999,15.2,6.460090305209852,5.359973870573871,False,True,False,False,4,5.8
136.0,Không xác định,6.2,22.0,4.0,5.0,3.0,Nội thất cao cấp,0.1227941176470588,9,0.2818181818181818,15.11111111111111,6.460090305209852,7.70881809116809,False,True,False,False,4,16.7
16.0,Không xác định,4.0,4.0,1.0,1.0,1.0,Hoàn thiện cơ bản,0.06125,2,1.0,8.0,6.460090305209852,6.689003885003885,False,False,True,False,3,0.98
90.0,Đông Nam,4.5,20.0,3.0,3.0,1.0,Hoàn thiện cơ bản,0.0061111111111111,6,0.225,15.0,6.460090305209852,3.493931623931624,False,False,True,False,4,0.55
72.0,Không xác định,6.0,12.0,2.0,2.0,2.0,Không xác định,0.0618055555555555,4,0.5,18.0,6.460090305209852,4.660986935286934,False,False,True,False,4,4.45
55.0,Không xác định,5.0,11.0,2.0,2.0,1.5277777777777777,Nội thất cao cấp,0.0487272727272727,4,0.4545454545454545,13.75,6.460090305209852,5.111358015000872,False,False,True,False,3,2.68
37.0,Không xác định,3.374109569147893,10.965856099730654,3.0,3.0,4.0,Nội thất đầy đủ,0.3378378378378378,6,0.3076923076923076,6.166666666666667,9.50365182305874,6.79077580539119,False,False,True,False,4,12.5
64.0,Không xác định,4.0,16.0,5.0,4.0,4.0,Nội thất cao cấp,0.153125,9,0.25,7.111111111111111,6.460090305209852,6.408890788224121,False,False,True,False,4,9.8
59.0,Không xác định,4.260733053577301,13.84738242412623,5.0,5.0,1.0,Không xác định,0.3254237288135593,10,0.3076923076923076,5.9,9.50365182305874,10.536090672612412,False,True,False,False,4,19.2
11.5,Không xác định,2.3,5.0,1.0,1.0,1.0,Không xác định,0.0260869565217391,2,0.4599999999999999,5.75,6.460090305209852,4.828463730002192,False,False,True,False,4,0.3
56.0,Không xác định,4.0,14.0,2.0,3.0,2.0,Nội thất đầy đủ,0.1125,5,0.2857142857142857,11.2,6.460090305209852,5.841056364056365,False,False,True,False,4,6.3
84.0,Đông Nam,5.08391127441794,16.522711641858304,3.0,3.0,1.5555555555555556,Không xác định,0.0541666666666666,6,0.3076923076923077,14.0,6.460090305209852,4.828463730002192,False,False,True,False,4,4.55
40.0,Không xác định,4.0,10.0,2.0,2.0,1.1111111111111112,Không xác định,0.1075,4,0.4,10.0,6.460090305209852,8.505627670940171,False,False,True,False,4,4.3
50.0,Không xác định,3.0,16.0,1.0,1.0,2.7777777777777777,Không xác định,0.059,2,0.1875,25.0,9.50365182305874,6.398008547008547,False,False,True,False,4,2.95
100.0,Tây,5.0,20.0,4.0,5.0,4.0,Không xác định,0.183,9,0.25,11.11111111111111,6.460090305209852,9.276669040835706,False,True,False,False,4,18.3
40.0,Không xác định,4.0,10.0,2.0,2.0,1.1111111111111112,Không xác định,0.09,4,0.4,10.0,6.460090305209852,6.010573645340636,False,True,False,False,4,3.6
74.0,Không xác định,42.0,17.0,3.0,2.0,2.0,Nội thất đầy đủ,0.0641891891891891,5,2.4705882352941178,14.8,6.460090305209852,5.841056364056365,False,False,True,False,4,4.75
50.0,Không xác định,4.25,12.5,4.0,4.0,4.0,Không xác định,0.15,8,0.34,6.25,6.460090305209852,6.542857753357753,False,False,True,False,4,7.5
85.0,Đông Bắc,5.0,17.0,3.0,3.0,1.574074074074074,Không xác định,0.0817647058823529,6,0.2941176470588235,14.166666666666666,7.04928547008547,6.277783920940171,False,True,False,False,4,6.95
100.0,Đông,5.0,20.0,2.0,2.0,1.0,Nội thất cao cấp,0.044,4,0.25,25.0,6.1839042735042735,4.893338081671415,False,False,True,False,4,4.4
35.0,Không xác định,3.52,9.91,6.0,3.0,5.0,Hoàn thiện cơ bản,0.26,9,0.355196770938446,3.888888888888889,9.50365182305874,5.6838135938135945,False,True,False,False,4,9.1
35.0,Không xác định,3.5,10.0,2.0,2.0,1.0,Không xác định,0.0448571428571428,4,0.35,8.75,6.460090305209852,4.828463730002192,False,False,True,False,3,1.57
60.0,Không xác định,4.0,15.0,4.0,5.0,3.0,Không xác định,0.125,9,0.2666666666666666,6.666666666666667,6.460090305209852,7.29128485776247,False,False,True,False,4,7.5
35.0,Không xác định,3.281650616569468,10.665364503850771,4.0,3.0,1.0,Không xác định,0.1857142857142857,7,0.3076923076923076,5.0,6.460090305209852,7.468589258653089,False,False,True,False,4,6.5
78.0,Không xác định,5.2,15.0,3.0,2.0,2.0,Nội thất đầy đủ,0.0948717948717948,5,0.3466666666666667,15.6,6.460090305209852,8.025048064353948,False,False,True,False,4,7.4
60.0,Không xác định,5.0,12.0,4.0,4.0,1.0,Không xác định,0.0916666666666666,8,0.4166666666666667,7.5,6.460090305209852,5.312099820618339,False,False,True,False,4,5.5
36.5,Không xác định,4.3,8.5,3.0,3.0,1.0,Nội thất cao cấp,0.1506849315068493,6,0.5058823529411764,6.083333333333333,6.460090305209852,6.181494752785892,False,False,True,False,4,5.5
43.0,Không xác định,3.6374124361651967,11.821590417536887,5.0,5.0,1.0,Không xác định,0.2302325581395349,10,0.3076923076923077,4.3,9.50365182305874,8.248577533577533,False,False,True,False,4,9.9
71.0,Không xác định,3.5,16.0,3.0,2.0,1.0,Nội thất đầy đủ,0.0633802816901408,5,0.21875,14.2,6.460090305209852,7.866659453584309,False,False,True,False,4,4.5
36.0,Không xác định,6.4,6.0,2.0,1.0,2.0,Không xác định,0.105,3,1.0666666666666669,12.0,6.460090305209852,6.773551144196306,False,False,True,False,4,3.78
45.0,Đông Bắc,4.0,11.0,2.0,1.0,1.25,Hoàn thiện cơ bản,0.0462222222222222,3,0.3636363636363636,15.0,4.071625333867521,4.823004273504273,False,False,True,False,4,2.08
65.0,Không xác định,4.1,16.0,4.0,4.0,4.0,Nội thất cao cấp,0.0912307692307692,8,0.25625,8.125,6.460090305209852,6.763887925845672,False,False,True,False,4,5.93
78.0,Không xác định,4.5,18.0,4.0,5.0,4.0,Nội thất cao cấp,0.1173076923076923,9,0.25,8.666666666666666,6.460090305209852,7.866659453584309,False,False,True,False,4,9.15
60.0,Không xác định,3.8,17.0,3.0,2.0,2.0,Không xác định,0.0916666666666666,5,0.2235294117647058,12.0,6.460090305209852,6.344234056541749,False,False,True,False,4,5.5
65.0,Không xác định,5.0,13.0,4.0,3.0,3.0,Không xác định,0.115076923076923,7,0.3846153846153846,9.285714285714286,6.460090305209852,5.97577087442472,False,True,False,False,4,7.48
45.0,Không xác định,4.0,13.0,3.0,2.0,3.0,Hoàn thiện cơ bản,0.1533333333333333,5,0.3076923076923077,9.0,6.460090305209852,7.475523171889838,False,False,True,False,4,6.9
50.0,Không xác định,5.0,10.0,2.0,2.0,2.0,Nội thất đầy đủ,0.106,4,0.5,12.5,6.460090305209852,6.051920733388475,False,False,True,False,4,5.3
160.0,Đông Bắc,9.0,17.0,3.0,3.0,2.0,Nội thất cao cấp,0.105625,6,0.5294117647058824,26.666666666666668,6.460090305209852,6.116320967448628,True,False,False,False,4,16.9
49.5,Không xác định,3.902661813527945,12.683650893965822,3.0,3.0,1.0,Hoàn thiện cơ bản,0.0767676767676767,6,0.3076923076923076,8.25,6.460090305209852,5.111358015000872,False,False,False,True,4,3.8
